"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 1, 2025 12:03:27 AM PDT","24575146211","Order","112-1048637-5353822","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","KATY","TX","77450","MarketplaceFacilitator","19.99","1.65","0","0","0","0","0","0","0","0","-1.65","-3.00","-7.96","0","0","9.03"
"Oct 1, 2025 3:36:56 AM PDT","24575146211","Order","111-8619342-0883445","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","LEXINGTON","KY","40511","MarketplaceFacilitator","19.99","1.20","0","0","0","0","0","0","0","0","-1.20","-3.00","-7.96","0","0","9.03"
"Oct 1, 2025 4:15:29 AM PDT","24575146211","Order","112-5216152-9389045","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","WIMBERLEY","TX","78676","MarketplaceFacilitator","21.99","1.81","1.50","0","0","0","0","0","-1.50","0","-1.81","-3.30","-7.96","0","0","10.73"
"Oct 1, 2025 4:58:32 AM PDT","24575146211","FBA Inventory Fee","111-3355791-5985014","","FBA Removal Order: Disposal Fee","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6.07","-6.07"
"Oct 1, 2025 5:17:48 AM PDT","24575146211","Order","113-0395008-9162612","Milk Frother-0123","Milk Frother for Coffee, 2 Speed Handheld, Battery Operated, Stainless Steel Drink Mixer & Mini Foam Maker - Electric Whisk for Coffee, Lattes, Hot Ch","1","amazon.com","Amazon","WINDSOR MILL","MD","21244","MarketplaceFacilitator","12.99","0.78","3.07","0","0","0","0","0","-3.07","0","-0.78","-1.95","-4.15","0","0","6.89"
"Oct 1, 2025 7:37:52 AM PDT","24575146211","Order","112-0355361-7249052","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","RENO","NV","89502","MarketplaceFacilitator","9.99","0.83","0","0","0","0","0","0","0","0","-0.83","-1.50","-5.00","0","0","3.49"
"Oct 1, 2025 8:15:01 AM PDT","24575146211","Order","114-1991061-8045022","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","PALM BAY","FL","32908","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.50","-4.75","0","0","3.74"
"Oct 1, 2025 10:47:20 AM PDT","24575146211","Refund","111-3981541-8637806","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","ATLANTA","GA","30349","MarketplaceFacilitator","0","0","-6.99","-0.56","0","0","0","0","0","0","0.56","0","6.99","0","0","0"
"Oct 1, 2025 12:29:13 PM PDT","24575146211","Refund","113-1342198-7485000","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","FORT MILL","SC","29707","MarketplaceFacilitator","-19.99","-1.60","0","0","0","0","0","0","0","0","1.60","2.40","0","0","0","-17.59"
"Oct 1, 2025 6:10:14 PM PDT","24575146211","Order","114-2247866-6817032","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","WOODLAND","CA","95695","MarketplaceFacilitator","19.99","1.60","0","0","0","0","0","0","0","0","-1.60","-3.00","-7.96","0","0","9.03"
"Oct 1, 2025 6:47:53 PM PDT","24575146211","Order","111-3788489-5657817","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","GARDEN GROVE","CA","92845","MarketplaceFacilitator","19.99","1.75","0","0","0","0","0","0","0","0","-1.75","-3.00","-7.96","0","0","9.03"
"Oct 1, 2025 9:48:47 PM PDT","24575146211","Order","114-8240037-0113813","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","NEW ORLEANS","LA","70131","MarketplaceFacilitator","9.99","1.00","0","0","0","0","0","0","0","0","-1.00","-1.50","-5.00","0","0","3.49"
"Oct 1, 2025 9:55:07 PM PDT","24575146211","Order","113-0563344-6400231","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","BRONX","NY","10460","MarketplaceFacilitator","9.99","0.89","0","0","0","0","0","0","0","0","-0.89","-1.50","-4.75","0","0","3.74"
"Oct 1, 2025 10:31:05 PM PDT","24575146211","Order","111-8580925-4897025","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","BOSTON","MASSACHUSETTS","02121","MarketplaceFacilitator","19.99","1.25","0","0","0","0","0","0","0","0","-1.25","-3.00","-7.96","0","0","9.03"
"Oct 1, 2025 11:46:23 PM PDT","24575146211","Order","114-7605989-4416208","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","FRISCO","TX","75034","MarketplaceFacilitator","19.99","1.65","6.99","0","0","0","0","0","-6.99","0","-1.65","-3.00","-7.96","0","0","9.03"
"Oct 2, 2025 12:07:34 AM PDT","24575146211","Order","111-5848916-5785868","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","OXNARD","CA","93033","MarketplaceFacilitator","9.99","0.92","0","0","0","0","0","0","0","0","-0.92","-1.50","-4.75","0","0","3.74"
"Oct 2, 2025 12:58:34 AM PDT","24575146211","Order","111-1366565-1685838","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","Conyers","GA","30094","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.50","-5.00","0","0","3.49"
"Oct 2, 2025 3:00:39 AM PDT","24575146211","Order","113-7973497-6073848","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","BALTIMORE","MD","21217","MarketplaceFacilitator","9.99","0.60","0.27","0","0","0","0","0","-0.27","0","-0.60","-1.50","-5.00","0","0","3.49"
"Oct 2, 2025 3:31:12 AM PDT","24575146211","Order","111-1430593-9131407","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","BETHLEHEM","PA","18018","MarketplaceFacilitator","19.99","1.20","0","0","0","0","0","0","0","0","-1.20","-3.00","-7.96","0","0","9.03"
"Oct 2, 2025 3:54:07 AM PDT","24575146211","Order","114-0263841-4792259","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","FAYETTEVILLE","GA","30215","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-0.80","0","-4.75","0","0","5.24"
"Oct 2, 2025 3:56:08 AM PDT","24575146211","Order","111-9181681-1245029","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","Saratoga Springs","NY","12866","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","0","-4.75","0","0","5.24"
"Oct 2, 2025 4:10:04 AM PDT","24575146211","Order","113-5238014-6485053","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","TEMPLE HILLS","MD","20748","MarketplaceFacilitator","9.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.50","-4.75","0","0","3.74"
"Oct 2, 2025 4:20:03 AM PDT","24575146211","Order","111-2974403-9415419","Milk Frother-0123","Milk Frother for Coffee, 2 Speed Handheld, Battery Operated, Stainless Steel Drink Mixer & Mini Foam Maker - Electric Whisk for Coffee, Lattes, Hot Ch","1","amazon.com","Amazon","COLORADO SPRINGS","CO","80909","MarketplaceFacilitator","12.99","1.07","0","0","0","0","0","0","0","0","-1.07","-1.95","-4.15","0","0","6.89"
"Oct 2, 2025 6:04:19 AM PDT","24575146211","Service Fee","","","Cost of Advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-298.60","0","-298.60"
"Oct 2, 2025 6:04:41 AM PDT","24575146211","Order","112-2933343-3805026","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","MESA","AZ","85202","MarketplaceFacilitator","9.99","0.83","0","0","0","0","0","0","0","0","-0.83","-1.50","-4.75","0","0","3.74"
"Oct 2, 2025 6:18:03 AM PDT","24575146211","Order","112-4801157-2621857","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","Bogotá","Bogotá","","","9.99","0","14.67","0","0","0","0","0","-14.67","0","0","-1.50","-5.00","0","0","3.49"
"Oct 2, 2025 9:11:36 AM PDT","24575146211","Order","114-9461214-9809017","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","CANFIELD","OH","44406","MarketplaceFacilitator","9.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.50","-5.00","0","0","3.49"
"Oct 2, 2025 1:20:35 PM PDT","24575146211","Order","113-9803443-5898653","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","LUTZ","FL","33559","MarketplaceFacilitator","9.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.50","-4.75","0","0","3.74"
"Oct 2, 2025 6:37:01 PM PDT","24575146211","Order","113-4643851-7489064","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","2","amazon.com","Amazon","WRAY","CO","80758","MarketplaceFacilitator","39.98","1.16","0","0","0","0","0","0","0","0","-1.16","-6.00","-15.92","0","0","18.06"
"Oct 2, 2025 10:09:48 PM PDT","24575146211","Order","113-8829677-5711447","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","3","amazon.com","Amazon","AURORA","CO","80015","MarketplaceFacilitator","29.97","2.40","0","0","0","0","0","0","0","0","-2.40","-4.50","-14.25","0","0","11.22"
"Oct 3, 2025 12:22:01 AM PDT","24575146211","Order","113-1473185-2075425","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","KATY","TX","77494","MarketplaceFacilitator","9.99","0.82","0","0","0","0","0","0","0","0","-0.82","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 12:23:35 AM PDT","24575146211","Order","111-0987232-0149832","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","PHOENIX","AZ","85003","MarketplaceFacilitator","9.99","0.91","0","0","0","0","0","0","0","0","-0.91","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 12:28:15 AM PDT","24575146211","Order","111-4272837-3311460","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","SAN BERNARDINO","CA","92411","MarketplaceFacilitator","9.99","0.87","0","0","0","0","0","0","0","0","-0.87","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 12:32:52 AM PDT","24575146211","Order","113-3608595-9796239","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","MINTURN","CO","81645","MarketplaceFacilitator","9.99","0.97","0","0","0","0","0","0","0","0","-0.97","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 12:48:45 AM PDT","24575146211","Order","112-5448693-3071400","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","FRISCO","TX","75034","MarketplaceFacilitator","9.99","0.82","0","0","0","0","0","0","0","0","-0.82","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 1:41:26 AM PDT","24575146211","Order","113-4643851-7489064","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","2","amazon.com","Amazon","WRAY","CO","80758","MarketplaceFacilitator","39.98","1.16","0","0","0","0","0","0","0","0","-1.16","-6.00","-15.92","0","0","18.06"
"Oct 3, 2025 2:44:18 AM PDT","24575146211","Order","114-3460036-5384207","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","TAOS","NM","87571","MarketplaceFacilitator","9.99","0.75","0","0","0","0","0","0","0","0","-0.75","-1.50","-5.00","0","0","3.49"
"Oct 3, 2025 3:26:14 AM PDT","24575146211","Order","111-9622773-4649820","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","BOSSIER CITY","LA","71111","MarketplaceFacilitator","9.99","1.00","6.85","0.69","0","0","0","0","0","0","-1.69","-1.50","-11.60","0","0","3.74"
"Oct 3, 2025 3:42:36 AM PDT","24575146211","Order","111-7498560-7971436","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","AKRON","OH","44308","MarketplaceFacilitator","9.99","0.67","0","0","0","0","0","0","0","0","-0.67","-1.50","-5.00","0","0","3.49"
"Oct 3, 2025 4:30:56 AM PDT","24575146211","Order","114-7929615-3710651","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","SAN ANTONIO","TX","78247","MarketplaceFacilitator","9.99","0.82","0","0","0","0","0","0","0","0","-0.82","-1.50","-5.00","0","0","3.49"
"Oct 3, 2025 7:54:30 AM PDT","24575146211","Order","113-7079216-0209868","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","RICHMOND","TX","77406","MarketplaceFacilitator","9.99","0.62","0","0","0","0","0","0","0","0","-0.62","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 8:19:34 AM PDT","24575146211","Order","113-5702351-8005032","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","DECATUR","GA","30030","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.50","-5.00","0","0","3.49"
"Oct 3, 2025 8:30:59 AM PDT","24575146211","Order","114-4392612-1128219","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","DAVENPORT","FL","33837","MarketplaceFacilitator","9.99","0.70","0.75","0","0","0","0","0","-0.75","0","-0.70","-1.50","-5.00","0","0","3.49"
"Oct 3, 2025 8:34:54 AM PDT","24575146211","Order","111-5184786-8021848","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","CLEVELAND","OH","44109","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 8:57:51 AM PDT","24575146211","Order","111-1972536-2878606","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","CINCINNATI","OH","45239","MarketplaceFacilitator","9.99","0.78","0","0","0","0","0","0","0","0","-0.78","-1.50","-5.00","0","0","3.49"
"Oct 3, 2025 9:00:35 AM PDT","24575146211","Order","114-7544482-8943435","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","Pingree Grove","Illinois","60140","MarketplaceFacilitator","9.99","0.80","0","0","0","0","0","0","0","0","-0.80","-1.50","-4.75","0","0","3.74"
"Oct 3, 2025 9:53:13 PM PDT","24575146211","Order","111-0028446-1345874","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","CHARLOTTE COURT HOUSE","VA","23923","MarketplaceFacilitator","21.99","1.39","0","0","0","0","0","0","0","0","-1.39","-3.30","-7.96","0","0","10.73"
"Oct 3, 2025 10:17:37 PM PDT","24575146211","Order","112-4678396-8469828","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","PROCIOUS","WV","25164","MarketplaceFacilitator","21.99","1.32","0","0","0","0","0","0","0","0","-1.32","-3.30","-7.96","0","0","10.73"
"Oct 4, 2025 2:14:08 AM PDT","24575146211","Order","111-3461394-1777861","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","Brooklyn","New York","11204","MarketplaceFacilitator","9.99","0.89","0","0","0","0","0","0","0","0","-0.89","-1.50","-4.75","0","0","3.74"
"Oct 4, 2025 2:43:33 AM PDT","24575146211","Order","113-5843287-0414652","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","AUSTIN","TX","78702","MarketplaceFacilitator","21.99","1.81","0","0","0","0","0","0","0","0","-1.81","-3.30","-7.96","0","0","10.73"
"Oct 4, 2025 2:53:21 AM PDT","24575146211","Order","114-8905154-1840203","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","BELLMAWR","NJ","08031","MarketplaceFacilitator","14.99","0.99","0","0","0","0","0","0","0","0","-0.99","-2.25","-5.52","0","0","7.22"
"Oct 4, 2025 4:53:06 AM PDT","24575146211","Order","113-2100212-3155462","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.com","Amazon","HIALEAH","FL","33013","MarketplaceFacilitator","9.99","0.70","0","0","0","0","0","0","0","0","-0.70","-1.50","-4.75","0","0","3.74"
"Oct 4, 2025 5:42:36 AM PDT","24575146211","Order","114-1036283-7761809","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","TAMPA","FL","33634","MarketplaceFacilitator","12.99","0.97","0","0","0","0","0","0","0","0","-0.97","-1.95","-5.77","0","0","5.27"
"Oct 4, 2025 10:53:32 AM PDT","24575146211","Adjustment","","14Cocktail Shaker-0120","FBA Inventory Reimbursement - Damaged:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.09","4.09"
"Oct 4, 2025 2:39:18 PM PDT","24575146211","Order","113-0780687-1271407","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","LAKEWOOD","CA","90712","MarketplaceFacilitator","21.99","2.31","0","0","0","0","0","0","0","0","-2.31","-3.30","-7.96","0","0","10.73"
"Oct 4, 2025 9:55:39 PM PDT","24575146211","Order","114-3559381-5012253","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","WINTER HAVEN","FL","33881","MarketplaceFacilitator","21.99","1.54","0","0","0","0","0","0","0","0","-1.54","-3.30","-7.96","0","0","10.73"
"Oct 4, 2025 11:46:06 PM PDT","24575146211","Order","112-3138545-5720243","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","ORLANDO","FL","32839","MarketplaceFacilitator","9.99","0.65","0","0","0","0","0","0","0","0","-0.65","0","-5.00","0","0","4.99"
"Oct 4, 2025 11:54:24 PM PDT","24575146211","Order","114-3889481-6033837","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","EL PASO","TX","79928","MarketplaceFacilitator","12.99","1.07","0.50","0","0","0","0","0","-0.50","0","-1.07","-1.95","-5.77","0","0","5.27"
"Oct 5, 2025 12:42:17 AM PDT","24575146211","Order","114-7071428-2887419","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","HIALEAH","FL","33014","MarketplaceFacilitator","12.99","0.91","0","0","0","0","0","0","0","0","-0.91","-1.95","-5.77","0","0","5.27"
"Oct 5, 2025 3:31:51 AM PDT","24575146211","Order","114-1008427-1320264","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","INDIANAPOLIS","IN","46268","MarketplaceFacilitator","12.99","0.91","0","0","0","0","0","0","0","0","-0.91","-1.95","-5.77","0","0","5.27"
"Oct 5, 2025 1:12:33 PM PDT","24575146211","Order","111-1262339-2061830","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","MEMPHIS","TN","38141","MarketplaceFacilitator","12.99","1.20","0","0","0","0","0","0","0","0","-1.20","-1.95","-5.77","0","0","5.27"
"Oct 5, 2025 5:25:56 PM PDT","24575146211","Order","112-2010503-2811426","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","SHREVEPORT","LA","71115","MarketplaceFacilitator","12.99","1.25","0","0","0","0","0","0","0","0","-1.25","-1.95","-5.77","0","0","5.27"
"Oct 5, 2025 11:55:39 PM PDT","24575146211","Order","113-0486838-9884220","Bartender Kit 10-0123","Bartender Kit with Bamboo Stand, Cocktail Shaker Set and Bar Accessories for Home Bar, Drink Mixing, and Mixology Kit","1","amazon.com","Amazon","LITHONIA","GA","30038","MarketplaceFacilitator","12.99","1.04","0","0","0","0","0","0","0","0","-1.04","-1.95","-5.77","0","0","5.27"
"Oct 6, 2025 2:13:04 AM PDT","24575146211","Order","111-0135305-0367404","Drink Dispenser-0120","Glass Drink Dispenser 3.8L,Water Dispenser with Tap, Drink Dispenser for Party & Outdoor Use, Jug for Water, Juice,(BBQ, Picnic, Garden Party Essentia","1","amazon.com","Amazon","STERLING","IL","61081","MarketplaceFacilitator","21.99","1.92","0","0","0","0","0","0","0","0","-1.92","-3.30","-7.96","0","0","10.73"
