"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"12.11.2025 17:57:44 UTC","25873914982","Bestellung","305-0318197-0197969","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Beckum","","59269","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","0","-5,25","0","0","28,36"
"13.11.2025 22:05:02 UTC","25957295962","Bestellung","306-6985930-4708322","ZFH-LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Verkäufer","Lutherstadt Wittenberg","Sachsen-Anhalt","06886","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","0","0","0","0","33,61"
"13.11.2025 22:41:33 UTC","25957295962","Übertrag","","","Für Konten mit folgenden Endziffern: 875","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-260,36","-260,36"
"14.11.2025 18:01:19 UTC","25957295962","Bestellung","303-5628602-0029929","ZFH-LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Verkäufer","Esch-sur-Alzette","","0421","MarketplaceFacilitator","38,83","1,16","11,23","0,34","0","0","0","0","-1,50","-7,73","0","0","0","42,33"
"16.11.2025 12:20:53 UTC","25957295962","Liquidationen","58931779713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","3","","","","","","","0,15","0","0","0","0","0","0","0","0","0","0","-2,13","0","-1,98"
"16.11.2025 12:20:53 UTC","25957295962","Liquidationen","58931779713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"16.11.2025 12:20:53 UTC","25957295962","Liquidationen","58931779713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","8","","","","","","","0,40","0","0","0","0","0","0","0","0","0","0","-5,68","0","-5,28"
"17.11.2025 00:53:24 UTC","25957295962","Liquidationen","58846278571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"17.11.2025 00:53:24 UTC","25957295962","Liquidationen","58846278571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","6","","","","","","","0,30","0","0","0","0","0","0","0","0","0","0","-4,26","0","-3,96"
"17.11.2025 00:53:24 UTC","25957295962","Liquidationen","58846278571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"17.11.2025 01:00:15 UTC","25957295962","Liquidationen","58931780713552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 09:51:13 UTC","25957295962","Bestellung","303-0655988-7291507","PINGSHUA5","5 Stück Flaschenbürsten,Langer Griff Flauschiger Pomponkopf Universal Reinigungsbürsten für Gründliche Reinigung von Trinkflaschen,Babyflaschen,G","1","amazon.de","Amazon","Feldkirchen","","9560","MarketplaceFacilitator","8,39","1,68","0","0","0","0","0","0","-1,68","0","-2,02","0","0","6,37"
"18.11.2025 11:43:40 UTC","25957295962","Liquidationen","58879544090552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 11:43:40 UTC","25957295962","Liquidationen","58879544090552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 11:43:40 UTC","25957295962","Liquidationen","58879544090552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 11:43:40 UTC","25957295962","Liquidationen","58879544090552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"18.11.2025 11:43:40 UTC","25957295962","Liquidationen","58879544090552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"18.11.2025 15:53:08 UTC","25957295962","Liquidationen","58918900662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 15:53:08 UTC","25957295962","Liquidationen","58918900662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"18.11.2025 15:53:08 UTC","25957295962","Liquidationen","58918900662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","4","","","","","","","0,20","0","0","0","0","0","0","0","0","0","0","-2,84","0","-2,64"
"18.11.2025 15:53:08 UTC","25957295962","Liquidationen","58918900662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"18.11.2025 15:53:08 UTC","25957295962","Liquidationen","58918900662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:24:59 UTC","25957295962","Liquidationen","60123106520552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","5","","","","","","","0,25","0","0","0","0","0","0","0","0","0","0","-3,55","0","-3,30"
"18.11.2025 16:24:59 UTC","25957295962","Liquidationen","60123106520552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:24:59 UTC","25957295962","Liquidationen","60123106520552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","3","","","","","","","0,15","0","0","0","0","0","0","0","0","0","0","-2,13","0","-1,98"
"18.11.2025 16:24:59 UTC","25957295962","Liquidationen","60123106520552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:30:51 UTC","25957295962","Liquidationen","60136360417552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","5","","","","","","","0,25","0","0","0","0","0","0","0","0","0","0","-3,55","0","-3,30"
"18.11.2025 16:30:51 UTC","25957295962","Liquidationen","60136360417552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","2","","","","","","","0,10","0","0","0","0","0","0","0","0","0","0","-1,42","0","-1,32"
"18.11.2025 16:30:51 UTC","25957295962","Liquidationen","60136360417552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","3","","","","","","","0,15","0","0","0","0","0","0","0","0","0","0","-2,13","0","-1,98"
"18.11.2025 16:31:54 UTC","25957295962","Liquidationen","58918899662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:31:54 UTC","25957295962","Liquidationen","58918899662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:31:54 UTC","25957295962","Liquidationen","58918899662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:32:18 UTC","25957295962","Liquidationen","58846276571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:32:18 UTC","25957295962","Liquidationen","58846276571552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:33:26 UTC","25957295962","Liquidationen","58918903662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","6","","","","","","","0,30","0","0","0","0","0","0","0","0","0","0","-4,26","0","-3,96"
"18.11.2025 16:33:26 UTC","25957295962","Liquidationen","58918903662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","1","","","","","","","0,05","0","0","0","0","0","0","0","0","0","0","-0,71","0","-0,66"
"18.11.2025 16:33:26 UTC","25957295962","Liquidationen","58918903662552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","3","","","","","","","0,15","0","0","0","0","0","0","0","0","0","0","-2,13","0","-1,98"
"18.11.2025 20:52:47 UTC","25957295962","Liquidationen","58864533293552","X0026DWUZP","Baby-Kleiderbügel-Set mit Schrankteiler – 20 Samtbügel & 7-Fach Unterteilung für 0-24 Monate | Praktischer Schrankorganizer für Neugeborene & Kleinkinder (Grau)","5","","","","","","","0,25","0","0","0","0","0","0","0","0","0","0","-3,55","0","-3,30"
