"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"30 Sept 2025 23:04:28 UTC","25699997022","Order","203-7438299-6677941","HO-BVH-Grey-27Pack","20x Velvet Hangers for Baby Clothes with 7X Size Dividers (Infant Newborn Clothing to 24 Months), Unisex Baby Hangers and Wardrobe Dividers, Nursery C","1","amazon.co.uk","Amazon","Coggeshall","","CO6 1","MarketplaceFacilitator","9.16","1.83","0","0","0","0","0","0","-1.83","-1.65","-3.26","-0.10","0","4.15"
"30 Sept 2025 23:12:03 UTC","25699997022","Order","026-6401226-0478720","COY-BIKECOVERXXL-04","YardStash Bike Cover - XXL Reflective Bicycle Covers for Outside Storage - Waterproof & Weatherproof Garden Tarp Shelters for Bikes, Trikes, 29ers, an","1","amazon.co.uk","Amazon","Ashbourne","Meath","","MarketplaceFacilitator","19.99","4.60","4.87","1.12","0","0","0","0","-5.72","-3.60","-8.34","-0.24","0","12.68"
"30 Sept 2025 23:18:44 UTC","25699997022","Order","206-4915553-1493107","SP-RINGS-16","Ceciliec Gymnastic Rings Non-Slip Textured Pull-Up Rings for Home Gym & Kids' Fitness Durable Suspension Trainer Straps & Buckles","1","amazon.co.uk","Amazon","BELPER","","DE56 4","MarketplaceFacilitator","18.32","3.67","0","0","0","0","0","0","-3.67","-3.30","-3.25","-0.14","0","11.63"
"30 Sept 2025 23:19:08 UTC","25699997022","Order","206-1096824-4917907","COY-POLES","TrailBuddy Walking Poles - Pack of 2 Lightweight, Adjustable Trekking Poles for Hiking, Camping & Backpacking - Walking Sticks w/Cork Grip and Padded","1","amazon.co.uk","Amazon","CHESTER","","CH1 6","MarketplaceFacilitator","24.99","5.00","0","0","0","0","0","0","-5.00","-4.50","-4.91","-0.19","0","15.39"
"30 Sept 2025 23:20:30 UTC","25699997022","Order","205-2052444-4462700","HO-HANGERS-6PCS","High-Grade Wooden Hangers - Set of 6 - Heavy-Duty Coat Hangers with Wide Shoulders - Clothes Hanger with 6.3cm Shoulder Flares for Suits and Garments","1","amazon.co.uk","Amazon","London","Bow","E3 3","MarketplaceFacilitator","15.82","3.17","1.25","0.25","0","0","-1.25","-0.25","-3.17","-2.85","-4.99","-0.16","0","7.82"
"30 Sept 2025 23:21:53 UTC","25699997022","Order","203-0084460-2608331","SP-BANDSSET-BE2","Ceciliec Bands Blood Flow Restriction Bands for Arms Legs & Glutes Extra Wide 2"" Straps for Occlusion Training Quick-Release Elastic Strap Ideal for M","1","amazon.co.uk","Amazon","Camborne","Cornwall","TR14 7","MarketplaceFacilitator","5.82","1.17","0","0","0","0","0","0","-1.17","-1.05","-2.40","-0.07","0","2.30"
"30 Sept 2025 23:26:04 UTC","25699997022","Order","206-5874351-2049902","COY-BALL65CM-RD","URBNFit Exercise Ball - Balance Balls (Ballon Exercice) Yoga, Pilates, Fitness, Stability, Workout, Home Fitness Equipment - Anti-Burst Swiss Ball Cha","8","amazon.co.uk","Amazon","MANCHESTER","","M25 2","","106.56","21.36","0","0","0","0","0","0","0","-21.60","-25.20","-0.93","0","80.19"
"30 Sept 2025 23:26:04 UTC","25699997022","Order","206-5874351-2049902","COY-BALL65CM-RD","URBNFit Exercise Ball - Balance Balls (Ballon Exercice) Yoga, Pilates, Fitness, Stability, Workout, Home Fitness Equipment - Anti-Burst Swiss Ball Cha","1","amazon.co.uk","Amazon","MANCHESTER","","M25 2","","13.32","2.67","0","0","0","0","0","0","0","0","-3.15","-0.06","0","12.78"
"30 Sept 2025 23:31:33 UTC","25699997022","Order","205-2064620-6459517","HO-BED STORAGE","Under Bed Storage - Pack of 2 Under Bed Storage Containers for Clothes, Blankets, Winter Clothing, & Shoes with Handles, Dual Zippers, & Clear Top (Gr","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG8 2","MarketplaceFacilitator","8.32","1.67","0","0","0","0","0","0","-1.67","-1.50","-3.04","-0.09","0","3.69"
"1 Oct 2025 00:06:06 UTC","25699997022","Order","204-3289982-3959506","HO-BABYHANGERS-Cld","20PCS Unisex Baby Hangers and Wardrobe Dividers, Nursery Closet Organizer with 7X Size Dividers (Infant Newborn Clothing to 24 Months) and Velvet Hang","1","amazon.co.uk","Amazon","SHERE","","GU5 9","MarketplaceFacilitator","8.32","1.67","0.55","0.11","0","0","-0.55","-0.11","-1.67","-1.50","-3.26","-0.10","0","3.46"
