"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"May 11, 2025 2:35:07 AM PDT","23490909161","Order","113-3434032-2597021","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","UNION SPRINGS","AL","36089","MarketplaceFacilitator","16.99","1.36","0","0","0","0","0","0","0","0","-1.36","0","-7.00","0","0","9.99"
"May 11, 2025 3:35:25 PM PDT","23490909161","Order","111-9628375-8406664","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","RIVERSIDE","CA","92507","MarketplaceFacilitator","16.99","1.32","0","0","0","0","0","0","0","0","-1.32","0","-7.00","0","0","9.99"
"May 11, 2025 10:54:10 PM PDT","23490909161","Order","113-2678688-1253040","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","NORFOLK","VA","23518","MarketplaceFacilitator","16.99","1.02","0","0","0","0","0","0","0","0","-1.02","0","-7.00","0","0","9.99"
"May 12, 2025 3:45:34 AM PDT","23490909161","Order","114-9257769-7029028","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","ROXBORO","NC","27574","MarketplaceFacilitator","12.99","0.88","0","0","0","0","0","0","0","0","-0.88","0","-7.16","0","0","5.83"
"May 12, 2025 10:59:37 PM PDT","23490909161","Order","111-8561422-8997835","10US-F-Car Boot Organiser Grey NEW","Trunk Organizer for SUV - Collapsible Car Organizer for Storage, Multi-Compartment Car Trunk Organizer, Truck Accessories for Men, Car Organizers and","1","amazon.com","Amazon","BRICK","NJ","08724","MarketplaceFacilitator","12.99","0.86","0","0","0","0","0","0","0","0","-0.86","0","-7.16","0","0","5.83"
"May 13, 2025 11:55:19 AM PDT","23490909161","Order","111-9027978-8710623","10US-F-Car Boot Organiser Grey NEW","Trunk Organizer for SUV - Collapsible Car Organizer for Storage, Multi-Compartment Car Trunk Organizer, Truck Accessories for Men, Car Organizers and","1","amazon.com","Amazon","BROWNSVILLE","TX","78521","MarketplaceFacilitator","12.99","1.07","0","0","0","0","0","0","0","0","-1.07","0","-7.16","0","0","5.83"
"May 13, 2025 2:09:42 PM PDT","23490909161","Order","111-8795092-9557054","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","LAKE WORTH","FL","33462","MarketplaceFacilitator","12.99","0.91","0","0","0","0","0","0","0","0","-0.91","0","-7.16","0","0","5.83"
"May 14, 2025 12:19:52 AM PDT","23599394401","Order","111-9100678-9565835","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","MONTCLAIR","NJ","07042","MarketplaceFacilitator","12.99","0.86","0","0","0","0","0","0","0","0","-0.86","0","-7.16","0","0","5.83"
"May 14, 2025 3:06:43 PM PDT","23599394401","Order","114-5923682-6499445","10US-F-Car Boot Organiser Grey NEW","Trunk Organizer for SUV - Collapsible Car Organizer for Storage, Multi-Compartment Car Trunk Organizer, Truck Accessories for Men, Car Organizers and","1","amazon.com","Amazon","PLANO","TX","75023","MarketplaceFacilitator","12.99","1.07","0","0","0","0","0","0","0","0","-1.07","0","-7.16","0","0","5.83"
"May 14, 2025 3:45:44 PM PDT","23599394401","Order","114-0982317-1144235","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","FITCHBURG","MA","01420","MarketplaceFacilitator","16.99","1.06","0","0","0","0","0","0","0","0","-1.06","0","-7.00","0","0","9.99"
"May 14, 2025 6:07:32 PM PDT","23599394401","Order","114-2698336-1355457","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","CHARLESTON","SC","29407","MarketplaceFacilitator","16.99","1.53","1.49","0","0","0","0","0","-1.49","0","-1.53","0","-7.00","0","0","9.99"
"May 14, 2025 11:22:23 PM PDT","23599394401","Order","113-5905569-3689835","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","ZACHARY","LA","70791","MarketplaceFacilitator","16.99","1.78","0","0","0","0","0","0","0","0","-1.78","0","-7.00","0","0","9.99"
"May 16, 2025 1:38:41 PM PDT","23599394401","Order","111-2282879-8414603","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","SAINT PETERSBURG","FL","33703","MarketplaceFacilitator","12.99","0.91","0","0","0","0","0","0","0","0","-0.91","0","-7.16","0","0","5.83"
"May 16, 2025 1:44:27 PM PDT","23599394401","Order","113-5827384-3584251","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","PINE BLUFF","AR","71603","MarketplaceFacilitator","16.99","1.59","3.17","0","0","0","0","0","-3.17","0","-1.59","0","-7.00","0","0","9.99"
"May 16, 2025 11:35:56 PM PDT","23599394401","Order","113-4522037-5311401","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","BETHLEHEM","PA","18015","MarketplaceFacilitator","16.99","1.02","0","0","0","0","0","0","0","0","-1.02","0","-7.00","0","0","9.99"
"May 17, 2025 12:38:05 PM PDT","23599394401","Order","112-6210035-6882610","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","OPELOUSAS","LA","70570","MarketplaceFacilitator","16.99","1.79","0","0","0","0","0","0","0","0","-1.79","0","-7.00","0","0","9.99"
"May 17, 2025 4:01:37 PM PDT","23599394401","Order","114-2185450-2615420","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","MOULTON","AL","35650","MarketplaceFacilitator","12.99","1.04","0","0","0","0","0","0","0","0","-1.04","0","-7.16","0","0","5.83"
"May 17, 2025 5:55:44 PM PDT","23599394401","Order","112-1740531-5837003","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","CARVER","MA","02330","MarketplaceFacilitator","16.99","1.06","0","0","0","0","0","0","0","0","-1.06","0","-7.00","0","0","9.99"
"May 18, 2025 7:01:48 PM PDT","23599394401","Order","112-8580615-3213864","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","DARIEN","CT","06820","MarketplaceFacilitator","16.99","1.08","0","0","0","0","0","0","0","0","-1.08","0","-7.00","0","0","9.99"
"May 18, 2025 11:12:56 PM PDT","23599394401","Order","113-2327784-7982667","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","MASON","OH","45040","MarketplaceFacilitator","16.99","1.15","1.50","0","0","0","0","0","-1.50","0","-1.15","0","-7.00","0","0","9.99"
"May 18, 2025 11:49:57 PM PDT","23599394401","Order","113-6322443-1233800","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","SILVER SPRING","MD","20904","MarketplaceFacilitator","16.99","1.02","0.75","0","0","0","0","0","-0.75","0","-1.02","0","-7.00","0","0","9.99"
"May 19, 2025 3:02:54 AM PDT","23599394401","Order","113-6447329-4709005","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","WINNETKA","CALIFORNIA","91306","MarketplaceFacilitator","16.99","1.66","0","0","0","0","0","0","0","0","-1.66","0","-7.00","0","0","9.99"
"May 19, 2025 3:17:30 AM PDT","23599394401","Refund","111-8561422-8997835","10US-F-Car Boot Organiser Grey NEW","Trunk Organizer for SUV - Collapsible Car Organizer for Storage, Multi-Compartment Car Trunk Organizer, Truck Accessories for Men, Car Organizers and","1","amazon.com","Amazon","BRICK","NJ","08724","MarketplaceFacilitator","-12.99","-0.86","0","0","0","0","0","0","0","0","0.86","0","0","0","0","-12.99"
"May 19, 2025 3:56:21 AM PDT","23599394401","Refund","111-9027978-8710623","10US-F-Car Boot Organiser Grey NEW","Trunk Organizer for SUV - Collapsible Car Organizer for Storage, Multi-Compartment Car Trunk Organizer, Truck Accessories for Men, Car Organizers and","1","amazon.com","Amazon","BROWNSVILLE","TX","78521","MarketplaceFacilitator","-12.99","-1.07","0","0","0","0","0","0","0","0","1.07","0","0","0","0","-12.99"
"May 19, 2025 1:49:41 PM PDT","23599394401","Order","112-0865555-4432261","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","FOREST FALLS","CA","92339","MarketplaceFacilitator","16.99","1.32","6.99","0.54","0","0","0","0","0","0","-1.86","0","-13.99","0","0","9.99"
"May 19, 2025 3:35:25 PM PDT","23599394401","Order","111-5448129-5908256","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","DISTRICT HEIGHTS","MD","20747","MarketplaceFacilitator","16.99","1.02","0","0","0","0","0","0","0","0","-1.02","0","-7.00","0","0","9.99"
"May 19, 2025 3:56:45 PM PDT","23599394401","Refund","112-5587042-2141009","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","MONTCLAIR","NJ","07042","MarketplaceFacilitator","-17.99","-1.19","-2.18","0","0","0","0","0","2.18","0","1.19","2.16","0","0","0","-15.83"
"May 19, 2025 8:40:37 PM PDT","23599394401","Order","113-4177597-0850616","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","BRONX","NY","10451","MarketplaceFacilitator","16.99","1.51","0","0","0","0","0","0","0","0","-1.51","0","-7.00","0","0","9.99"
