"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"02.06.2025 07:42:19 UTC","24916174592","Erstattung","303-1369904-0465121","03de-H-Towel","MOVASEE Mikrofaser Handtuch 3pc Set,Schnelltrocknend Kompakt Leichtes Microfaser Handtücher mit Organizer,Sporthandtuch,Reisehandtuch,Strandhandtuch","1","amazon.de","Amazon","Schwarzach im Pongau","","5620","MarketplaceFacilitator","-7,55","-1,51","0","0","0","0","0","0","1,51","0,94","0","0","0","-6,61"
"02.06.2025 08:16:14 UTC","24916174592","Versand durch Amazon Lagergebühr","xp2l5EL742","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-26,19","-26,19"
"02.06.2025 08:16:35 UTC","24916174592","Versand durch Amazon Lagergebühr","xp2l5EL742","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-29,18","-29,18"
"02.06.2025 08:17:29 UTC","24916174592","Versand durch Amazon Lagergebühr","xp2l5EL742","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-14,59","-14,59"
"02.06.2025 08:18:04 UTC","24916174592","Versand durch Amazon Lagergebühr","xp2l5EL742","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-29,92","-29,92"
"02.06.2025 08:18:50 UTC","24916174592","Versand durch Amazon Lagergebühr","xp2l5EL742","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-72,95","-72,95"
"02.06.2025 08:19:07 UTC","24916174592","Versand durch Amazon Lagergebühr","xp2l5EL742","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-8,71","-8,71"
"02.06.2025 09:56:31 UTC","24916174592","Anpassung","","03de-H-Shoe Horn","Versand durch Amazon Erstattung für Lagerbestand - Im Lager beschädigt","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","3,61","3,61"
"02.06.2025 11:52:47 UTC","24916174592","Bestellung","306-1677925-6326725","Y3-2E63-PUBT","MOVASEE Kaffeedose Luftdicht mit Datumsanzeige u. CO2-Ventil - Vakuumbehälter für Kaffeepulver, Kaffeebohnen - Edelstahl Kaffeebohnen Behälter - De","1","amazon.de","Amazon","Am Mellensee","","15838","MarketplaceFacilitator","13,44","2,55","0","0","0","0","0","0","-2,55","-2,40","-4,41","0","0","6,63"
"02.06.2025 14:25:27 UTC","24916174592","Bestellung","302-4967014-6363546","03DE-SP-BANDS","Lauf-Stirnbänder für Männer, Frauen, Jungen und Mädchen, Sport-Schweißbänder für Basketball, Yoga, Training, Workout, schnelltrocknend und ruts","1","amazon.de","Amazon","Deißlingen","","78652","MarketplaceFacilitator","5,03","0,96","0","0","0","0","0","0","-0,96","-0,48","-1,87","0","0","2,68"
