"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 2, 2025 6:36:44 AM PDT","23910295561","Service Fee","","","Cost of Advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-38.77","0","-38.77"
"Jul 2, 2025 7:33:27 AM PDT","23910295561","Order","114-3849519-6737815","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","WEST ALLIS","WI","53219","MarketplaceFacilitator","12.99","0.77","0","0","0","0","0","0","0","0","-0.77","0","-7.16","0","0","5.83"
"Jul 2, 2025 9:13:54 AM PDT","23910295561","Order","112-2686382-4667400","HBER004-Q-15-18","Premium Zippered Mattress Encasement, Queen Mattress Protector, 15-18 Inch Waterproof Mattress Cover for Bed, Sleep Defense System, Hypoallergenic & N","1","amazon.com","Amazon","ASHLAND","MO","65010","MarketplaceFacilitator","28.99","1.73","0","0","0","0","0","0","0","0","-1.73","0","-7.56","0","0","21.43"
"Jul 2, 2025 9:32:13 AM PDT","23910295561","Order","114-2455995-1434638","HBER002-TXL","Zippered Mattress Encasement-Twin XL Mattress Protector Waterproof-Premium Quality Hypoallergenic Encasement-Fully Encased-9 Inches Deep","1","amazon.com","Amazon","SARVER","PA","16055","MarketplaceFacilitator","21.99","1.06","1.49","0","0","0","0","0","-5.89","0","-1.06","0","-6.62","0","0","10.97"
"Jul 2, 2025 3:13:08 PM PDT","23910295561","Order","114-5574361-4425007","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","DUBLIN","GA","31021","MarketplaceFacilitator","12.99","1.04","0","0","0","0","0","0","0","0","-1.04","0","-7.16","0","0","5.83"
"Jul 2, 2025 4:46:43 PM PDT","23910295561","Order","111-0965313-3056239","HBER002-TXL","Zippered Mattress Encasement-Twin XL Mattress Protector Waterproof-Premium Quality Hypoallergenic Encasement-Fully Encased-9 Inches Deep","1","amazon.com","Amazon","TRACY","CA","95377","MarketplaceFacilitator","21.99","0","0","0","0","0","0","0","-21.99","0","0","0","-6.62","0","0","-6.62"
"Jul 2, 2025 5:15:41 PM PDT","23910295561","Order","113-9335700-0393863","HBER002-Q","Zippered Mattress Encasement-Queen Mattress Protector-100% Waterproof Box Spring Encasement-Hypoallergenic & Noiseless-9 Inches Deep","1","amazon.com","Amazon","Alexandria","MN","56308","MarketplaceFacilitator","23.99","0","0","0","0","0","0","0","-23.99","0","0","0","-7.16","0","0","-7.16"
"Jul 2, 2025 5:25:24 PM PDT","23910295561","Order","112-7445200-2320257","HBER002-Q","Zippered Mattress Encasement-Queen Mattress Protector-100% Waterproof Box Spring Encasement-Hypoallergenic & Noiseless-9 Inches Deep","1","amazon.com","Amazon","LaGrange","Indiana","46761","MarketplaceFacilitator","23.99","0","0","0","0","0","0","0","-23.99","0","0","0","-7.16","0","0","-7.16"
"Jul 2, 2025 8:22:09 PM PDT","23910295561","Order","114-0573960-9692256","HBER002-Q","Zippered Mattress Encasement-Queen Mattress Protector-100% Waterproof Box Spring Encasement-Hypoallergenic & Noiseless-9 Inches Deep","1","amazon.com","Amazon","FAIRFAX","VA","22032","MarketplaceFacilitator","23.99","1.15","0","0","0","0","0","0","-4.80","0","-1.15","0","-7.16","0","0","12.03"
"Jul 2, 2025 9:14:33 PM PDT","23910295561","Order","112-9042303-2916213","HBER004-Q-12-15","Premium Zippered Mattress Encasement, Queen Mattress Protector, 12-15 Inch Waterproof Mattress Cover for Bed, Sleep Defense System, Hypoallergenic & N","1","amazon.com","Amazon","WARNER ROBINS","GA","31093","MarketplaceFacilitator","28.99","2.03","0","0","0","0","0","0","0","0","-2.03","0","-7.56","0","0","21.43"
"Jul 2, 2025 10:39:13 PM PDT","23910295561","Order","112-5320408-7327449","HBER002-TXL","Zippered Mattress Encasement-Twin XL Mattress Protector Waterproof-Premium Quality Hypoallergenic Encasement-Fully Encased-9 Inches Deep","1","amazon.com","Amazon","HOUSTON","TX","77062","MarketplaceFacilitator","21.99","1.45","0","0","0","0","0","0","-4.40","0","-1.45","0","-6.62","0","0","10.97"
"Jul 2, 2025 11:02:52 PM PDT","23910295561","Order","114-2817176-8870640","HBER002-Q","Zippered Mattress Encasement-Queen Mattress Protector-100% Waterproof Box Spring Encasement-Hypoallergenic & Noiseless-9 Inches Deep","1","amazon.com","Amazon","MOUNT VERNON","OH","43050","MarketplaceFacilitator","23.99","0","0","0","0","0","0","0","-23.99","0","0","0","-7.16","0","0","-7.16"
"Jul 3, 2025 12:02:46 AM PDT","23910295561","Order","112-0142802-8986670","HBER004-Q-15-18","Premium Zippered Mattress Encasement, Queen Mattress Protector, 15-18 Inch Waterproof Mattress Cover for Bed, Sleep Defense System, Hypoallergenic & N","1","amazon.com","Amazon","Alton","IL","62002","MarketplaceFacilitator","28.99","0","0","0","0","0","0","0","-28.99","0","0","0","-7.56","0","0","-7.56"
"Jul 3, 2025 1:26:24 AM PDT","23910295561","Order","111-5746124-8052224","HBER002-Q","Zippered Mattress Encasement-Queen Mattress Protector-100% Waterproof Box Spring Encasement-Hypoallergenic & Noiseless-9 Inches Deep","1","amazon.com","Amazon","MONROE","WA","98272","MarketplaceFacilitator","23.99","0","0","0","0","0","0","0","-23.99","0","0","0","-7.16","0","0","-7.16"
"Jul 3, 2025 7:40:56 AM PDT","23910295561","Order","113-1247007-8228259","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","LOUISVILLE","KY","40219","MarketplaceFacilitator","13.99","0.84","1.00","0","0","0","0","0","-1.00","0","-0.84","0","-7.00","0","0","6.99"
"Jul 3, 2025 2:33:52 PM PDT","23910295561","Order","114-5604467-4781846","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","MAYAGUEZ","PR","","MarketplaceFacilitator","13.99","1.61","0","0","0","0","0","0","0","0","-3.22","0","-7.00","0","0","5.38"
"Jul 3, 2025 2:33:52 PM PDT","23910295561","Order","114-5604467-4781846","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","MAYAGUEZ","PR","","","13.99","1.61","0","0","0","0","0","0","0","0","0","0","-7.00","0","0","8.60"
"Jul 3, 2025 2:42:17 PM PDT","23910295561","Order","113-3261516-0480269","HBER002-TXL","Zippered Mattress Encasement-Twin XL Mattress Protector Waterproof-Premium Quality Hypoallergenic Encasement-Fully Encased-9 Inches Deep","1","amazon.com","Amazon","FREMONT","CA","94555","MarketplaceFacilitator","21.99","0","0","0","0","0","0","0","-21.99","0","0","0","-6.62","0","0","-6.62"
"Jul 3, 2025 5:06:30 PM PDT","23910295561","Order","112-4052662-7177056","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","HYATTSVILLE","MD","20783","MarketplaceFacilitator","11.99","0.72","0","0","0","0","0","0","0","0","-0.72","0","-7.16","0","0","4.83"
"Jul 3, 2025 5:27:52 PM PDT","23910295561","Order","111-6695705-1035407","HBER002-Q","Zippered Mattress Encasement-Queen Mattress Protector-100% Waterproof Box Spring Encasement-Hypoallergenic & Noiseless-9 Inches Deep","1","amazon.com","Amazon","FANWOOD","NJ","07023","MarketplaceFacilitator","23.99","0","0","0","0","0","0","0","-23.99","0","0","0","-7.16","0","0","-7.16"
"Jul 3, 2025 8:50:09 PM PDT","23910295561","Order","112-1980014-9333829","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","AUSTIN","TX","78745","MarketplaceFacilitator","11.99","0.99","1.00","0","0","0","0","0","-1.00","0","-0.99","0","-7.16","0","0","4.83"
"Jul 3, 2025 8:58:03 PM PDT","23910295561","Service Fee","","","Subscription","","Amazon.com","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-21.58","-21.58"
"Jul 3, 2025 11:36:01 PM PDT","23910295561","Order","114-4744323-6837835","HBER002-TXL","Zippered Mattress Encasement-Twin XL Mattress Protector Waterproof-Premium Quality Hypoallergenic Encasement-Fully Encased-9 Inches Deep","1","amazon.com","Amazon","Ben Wheeler","TX","75754","MarketplaceFacilitator","21.99","0","0","0","0","0","0","0","-21.99","0","0","0","-6.62","0","0","-6.62"
"Jul 4, 2025 12:25:44 AM PDT","23910295561","Order","113-3020768-6202638","HBER004-F-9-12","Premium Zippered Mattress Encasement Full,9-12 Inch Waterproof Mattress Protector, Soft Terry Surface Mattress Cover,for Full Mattress 54 * 75Inches","1","amazon.com","Amazon","PORTLAND","OR","97229","","26.99","0","0","0","0","0","0","0","-26.99","0","0","0","-7.24","0","0","-7.24"
"Jul 4, 2025 6:19:38 AM PDT","23910295561","Order","112-9260584-9444208","HBER004-K-15-18","Zippered Mattress Protector King Size, Premium Quality Hypoallergenic Bed Encasement,15-18 Inch Waterproof Mattress Cover Breathable & Noiseless","1","amazon.com","Amazon","POLO","IL","61064","MarketplaceFacilitator","26.99","1.69","0","0","0","0","0","0","0","0","-1.69","0","-7.64","0","0","19.35"
"Jul 4, 2025 7:57:32 AM PDT","23910295561","Order","111-2603971-2477853","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","VALDESE","NC","28690","MarketplaceFacilitator","11.99","0.81","0","0","0","0","0","0","0","0","-0.81","0","-7.16","0","0","4.83"
"Jul 4, 2025 9:32:01 PM PDT","23910295561","Order","112-8955363-4933806","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","Miami","FL","33130","MarketplaceFacilitator","13.99","0.98","0","0","0","0","0","0","0","0","-0.98","0","-7.00","0","0","6.99"
"Jul 5, 2025 10:32:33 AM PDT","23910295561","Order","113-6811920-0385026","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","OWASSO","OK","74055","MarketplaceFacilitator","11.99","1.07","1.49","0","0","0","0","0","-1.49","0","-1.07","0","-7.16","0","0","4.83"
"Jul 5, 2025 12:44:28 PM PDT","23910295561","Order","113-2883364-4240202","HBER004-Q-12-15","Premium Zippered Mattress Encasement,Mattress Cover Queen Size Bed, 12-15 Inch 100% Waterproof Mattress Protector, Sleep Defense System, Hypoallergeni","1","amazon.com","Amazon","MONTGOMERY","AL","36111","MarketplaceFacilitator","24.64","1.97","0","0","0","0","0","0","0","0","-1.97","0","-7.56","0","0","17.08"
"Jul 5, 2025 12:52:33 PM PDT","23910295561","Order","111-3327563-9549066","HBER004-T-6-9","Zippered Mattress Encasement Twin, 6-9 Inch Breathable Washable Mattress Protector, Breathable & Noiseless Waterproof Mattress Cover for Bed, Complete","1","amazon.com","Amazon","VILLE PLATTE","LA","70586","MarketplaceFacilitator","18.69","2.06","0","0","0","0","0","0","0","0","-2.06","0","-6.62","0","0","12.07"
"Jul 5, 2025 1:22:17 PM PDT","23910295561","Order","112-8671843-3470611","10US-F-Car Boot Organiser Grey NEW","Trunk Organizer for SUV - Collapsible Car Organizer for Storage, Multi-Compartment Car Trunk Organizer, Truck Accessories for Men, Car Organizers and","1","amazon.com","Amazon","COLUMBUS","NJ","08022","MarketplaceFacilitator","11.99","0.79","0","0","0","0","0","0","0","0","-0.79","0","-7.16","0","0","4.83"
"Jul 5, 2025 5:24:58 PM PDT","23910295561","Order","112-3647724-6164221","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","CHARLOTTE","NC","28211","MarketplaceFacilitator","11.99","0.87","0","0","0","0","0","0","0","0","-0.87","0","-7.16","0","0","4.83"
"Jul 5, 2025 6:13:46 PM PDT","23910295561","Order","111-9016953-6085005","10US-F-Car Vacuum Cleaner Black NEW","Car Vacuum, Portable Handheld Vacuum Cleaner with 16ft Cord, HEPA Filter, & Attachments - Compact Vacuum for Car, RV, Boats & Travel - Strong Suction","1","amazon.com","Amazon","GEORGETOWN","MA","01833","MarketplaceFacilitator","13.99","0.87","0","0","0","0","0","0","0","0","-0.87","0","-7.00","0","0","6.99"
"Jul 5, 2025 7:13:06 PM PDT","23910295561","Order","112-6421303-7928250","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","1","amazon.com","Amazon","BALTIMORE","OH","43105","MarketplaceFacilitator","11.99","0.81","0","0","0","0","0","0","0","0","-0.81","0","-7.16","0","0","4.83"
"Jul 5, 2025 7:49:37 PM PDT","23910295561","Order","112-5974968-9702659","10US-F-Car Boot Organiser Black NEW","Miloll Collapsible Car Trunk Organizer - SUV & Car Storage, Multi-Compartment, Black","2","amazon.com","Amazon","MIDDLETOWN","OH","45044","MarketplaceFacilitator","23.98","1.62","0","0","0","0","0","0","0","0","-1.62","0","-14.32","0","0","9.66"
