"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.06.2025 22:00:43 UTC","25109934212","Bestellung","306-6519621-4858721","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Wien","","1070","MarketplaceFacilitator","30,24","6,05","0","0","0","0","0","0","-6,05","0","-5,20","0","0","25,04"
"30.06.2025 22:21:17 UTC","25109934212","Bestellung","028-9338189-2104309","SP-BIKECOVERXXL-04","Ceciliec Bike Cover - strapazierfähiger, wetterfester Schutz für Fahrräder & Trikes - UV-geschützt mit wasserdichten Nähten inklusive Tragetasche","1","amazon.de","Amazon","GERA","TH","07554","","18,48","3,51","0","0","0","0","0","0","0","0","-4,97","0","0","17,02"
"30.06.2025 22:49:25 UTC","25109934212","Bestellung","306-8424514-3168369","SP-PINGPONGSETS","Ping Pong Paddles Set, Professionelle Tischtennisschläger und Bälle, einziehbares Netz mit Pfosten und Aufbewahrungskoffer, Pingpong Paddel und Spie","1","amazon.de","Amazon","München","","80995","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","0","-4,97","0","0","18,55"
"30.06.2025 23:06:47 UTC","25109934212","Bestellung","302-3502280-7821940","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Itzgrund","","96274","MarketplaceFacilitator","30,24","5,75","0","0","0","0","0","0","-5,75","-5,40","-5,20","0","0","19,64"
"30.06.2025 23:19:25 UTC","25109934212","Bestellung","028-9518769-4483516","HO-BkRkHlf-2","Ceciliec Abkühlgitter 2er-Set, Edelstahl Rechteckig kuchengitter backgitter, Groß Auskühlgitter zum Backen, Kühlen, Braten, 30x43cm, Gesund & Lang","1","amazon.de","Amazon","Kraichtal","","76703","MarketplaceFacilitator","10,08","1,91","0","0","0","0","0","0","-1,91","-1,80","-3,90","0","0","4,38"
"01.07.2025 00:09:05 UTC","25109934212","Bestellung","302-4012325-6889916","SP-PINGPONGSETS","Ping Pong Paddles Set, Professionelle Tischtennisschläger und Bälle, einziehbares Netz mit Pfosten und Aufbewahrungskoffer, Pingpong Paddel und Spie","1","amazon.de","Amazon","Dörverden","","27313","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-3,48","-4,97","0","0","15,07"
"01.07.2025 00:14:28 UTC","25109934212","Bestellung","302-1878757-4810764","SP-BACKPACK-BK18L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 18L)","1","amazon.de","Amazon","Schmallenberg","Nordrhein-Westfalen","57392","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-1,92","-5,75","0","0","12,49"
"01.07.2025 04:47:47 UTC","25109934212","Übertrag","","","Für Konten mit folgenden Endziffern: 456","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-544,45","-544,45"
"01.07.2025 07:52:14 UTC","25109934212","Bestellung","305-1509989-9222768","SP-ARMBANDS-GYM","Handytasche Joggen, Laufen, Running - Sport-Armband als Handyhalterung für alle Handy (Grau, M)","1","amazon.de","Amazon","Reutlingen","","72760","MarketplaceFacilitator","8,39","1,60","0","0","0","0","0","0","-1,60","-1,50","-4,56","0","0","2,33"
"01.07.2025 09:56:16 UTC","25109934212","Erstattung","304-2547049-1266718","SP-BACKPACK-BK25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 25L)","1","amazon.de","Amazon","Neumarkt","","4212","MarketplaceFacilitator","-26,88","-5,38","0","0","0","0","0","0","5,38","0","0","0","0","-26,88"
"01.07.2025 16:23:26 UTC","25109934212","Erstattung","305-5626342-0070712","SP-BACKPACK-BK18L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 18L)","1","amazon.de","Amazon","Siegelsbach","Baden-Württemberg","74936","MarketplaceFacilitator","-20,16","-3,83","0","0","0","0","0","0","3,83","0","0","0","0","-20,16"
"01.07.2025 18:12:44 UTC","25109934212","Bestellung","302-7273090-8077161","SP-BACKPACK-BK25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 25L)","1","amazon.de","Amazon","Heidgraben","","25436","MarketplaceFacilitator","28,56","5,43","0","0","0","0","0","0","-5,43","-2,72","-5,75","0","0","20,09"
"01.07.2025 19:01:22 UTC","25109934212","Bestellung","304-8958815-8209925","SP-BACKPACK-BK25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 25L)","1","amazon.de","Amazon","Würenlos","Aargau","54","MarketplaceFacilitator","28,56","2,31","6,47","0,52","0","0","0","0","-2,83","-2,72","-11,62","0","0","20,69"
"01.07.2025 19:03:53 UTC","25109934212","Bestellung","304-5498711-8069142","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Mörlenbach","","69509","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-6,65","0","0","12,67"
"01.07.2025 19:33:52 UTC","25109934212","Bestellung","306-7159869-1698752","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Graz","","8055","MarketplaceFacilitator","30,24","6,05","0","0","0","0","0","0","-6,05","-5,40","-5,20","0","0","19,64"
"01.07.2025 20:06:53 UTC","25109934212","Bestellung","028-4843086-1317933","SP-PINGPONGSETS","Ping Pong Paddles Set, Professionelle Tischtennisschläger und Bälle, einziehbares Netz mit Pfosten und Aufbewahrungskoffer, Pingpong Paddel und Spie","1","amazon.de","Amazon","Karlsruhe","","76189","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-4,97","0","0","14,35"
"01.07.2025 20:17:22 UTC","25109934212","Bestellung","303-1418441-1479558","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Mainz","","55130","MarketplaceFacilitator","30,24","5,75","0","0","0","0","0","0","-5,75","-5,40","-5,20","0","0","19,64"
"01.07.2025 20:28:09 UTC","25109934212","Bestellung","302-0919981-6859542","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Vohburg a.d.Donau","","85088","MarketplaceFacilitator","30,24","5,75","0","0","0","0","0","0","-5,75","-5,40","-5,20","0","0","19,64"
"01.07.2025 20:41:42 UTC","25109934212","Bestellung","305-4024748-8117968","SP-BACKPACK-YE25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Gelb, 25L)","1","amazon.de","Amazon","Köln","NRW","50968","MarketplaceFacilitator","22,68","4,31","0","0","0","0","0","0","-4,31","-2,16","-6,23","0","0","14,29"
"01.07.2025 20:50:29 UTC","25109934212","Bestellung","028-1212999-4303569","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Düsseldorf","","40625","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-6,65","0","0","12,67"
"01.07.2025 21:04:26 UTC","25109934212","Bestellung","302-5492641-2745163","SP-PINGPONGSETS","Ping Pong Paddles Set, Professionelle Tischtennisschläger und Bälle, einziehbares Netz mit Pfosten und Aufbewahrungskoffer, Pingpong Paddel und Spie","1","amazon.de","Amazon","Schortens","","26419","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-4,97","0","0","14,35"
"01.07.2025 21:08:26 UTC","25109934212","Bestellung","028-5858275-8366756","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Kassel","","34121","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","0","-6,65","0","0","16,87"
"01.07.2025 21:11:40 UTC","25109934212","Bestellung","302-1477036-8685968","SP-BACKPACK-BK25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 25L)","1","amazon.de","Amazon","Freigericht","","63579","MarketplaceFacilitator","28,56","5,43","0","0","0","0","0","0","-5,43","-2,72","-5,75","0","0","20,09"
"01.07.2025 21:26:06 UTC","25109934212","Bestellung","028-5784966-9221954","HO-BkRkHlf-2","Ceciliec Abkühlgitter 2er-Set, Edelstahl Rechteckig kuchengitter backgitter, Groß Auskühlgitter zum Backen, Kühlen, Braten, 30x43cm, Gesund & Lang","1","amazon.de","Amazon","Bad Pyrmont","Niedersachsen","31812","MarketplaceFacilitator","10,08","1,91","0","0","0","0","0","0","-1,91","-1,80","-3,90","0","0","4,38"
"01.07.2025 21:44:14 UTC","25109934212","Bestellung","303-4884886-5657927","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","2","amazon.de","Amazon","Oranienburg","Brandenburg","16515","MarketplaceFacilitator","47,04","8,94","0","0","0","0","0","0","-8,94","-8,40","-13,88","0","0","24,76"
"01.07.2025 21:56:45 UTC","25109934212","Bestellung","028-3113197-5241940","HO-ShkCot-8pc","Cocktail Shaker Set, 8 Teiliges Cocktail Set Boston Shaker, Cocktailshaker Bar Zubehör Set, 2 Ausgießer, Muddler, Jigger, Rührlöffel, Samtbeutel,","1","amazon.de","Amazon","Kaiserslautern","Rhineland-Palatinate","67661","","15,12","2,87","0","0","0","0","0","0","0","0","-3,67","0","0","14,32"
"01.07.2025 21:57:47 UTC","25109934212","Bestellung","304-5498711-8069142","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Mörlenbach","","69509","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-6,65","0","0","12,67"
"01.07.2025 22:11:13 UTC","25109934212","Bestellung","302-8962675-1095537","SP-PINGPONGSETS","Ping Pong Paddles Set, Professionelle Tischtennisschläger und Bälle, einziehbares Netz mit Pfosten und Aufbewahrungskoffer, Pingpong Paddel und Spie","1","amazon.de","Amazon","Kirchhain","","35274","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","0","-4,97","0","0","18,55"
"01.07.2025 22:40:20 UTC","25109934212","Bestellung","305-9698442-7162729","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Verl","","33415","MarketplaceFacilitator","30,24","5,75","0","0","0","0","0","0","-5,75","-5,40","-5,20","0","0","19,64"
"01.07.2025 22:43:44 UTC","25109934212","Bestellung","028-3337280-3247549","SP-BANDSSET-BE4","Ceciliec Bänder zur Einschränkung der Durchblutung für Arme, Beine und Gesäßmuskeln, extra breite 5,1 cm Gurte für Okklusionstraining, Schnellve","1","amazon.de","Amazon","BERLIN","BE","10999","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,55","-3,42","0","0","8,31"
"01.07.2025 22:47:04 UTC","25109934212","Bestellung","305-6436915-9863541","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Burkardroth","","97705","MarketplaceFacilitator","30,24","5,75","0","0","0","0","0","0","-5,75","-5,40","-5,20","0","0","19,64"
"01.07.2025 22:59:52 UTC","25109934212","Bestellung","028-9177609-1961158","HO-Tror-1","Ceciliec Kofferraum-Organizer mit mehreren Fächern, verstellbare Gurte und Griffe","1","amazon.de","Amazon","Bielefeld","","33719","","13,99","0","0","0","0","0","-13,99","0","0","-0,30","-5,27","0","0","-5,57"
"01.07.2025 23:11:06 UTC","25109934212","Bestellung","304-5229528-5368306","SP-PINGPONGSETS","Ping Pong Paddles Set, Professionelle Tischtennisschläger und Bälle, einziehbares Netz mit Pfosten und Aufbewahrungskoffer, Pingpong Paddel und Spie","1","amazon.de","Amazon","Altheim","Baden-Württemberg","88499","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-4,97","0","0","14,35"
"01.07.2025 23:12:15 UTC","25109934212","Bestellung","303-0546734-5979509","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Wien","","1190","MarketplaceFacilitator","23,52","4,70","0","0","0","0","0","0","-4,70","-4,20","-6,94","0","0","12,38"
"01.07.2025 23:26:48 UTC","25109934212","Bestellung","303-2361628-2179560","HO-Cargonet","Gepäcknetz für SUV, 90 x 120 cm, strapazierfähig, quadratisches Bungee-Netz mit 12 Haken, Gepäcknetz, Kofferraumnetz, Gepäcknetz Auto, Gepäcknet","1","amazon.de","Amazon","Gänserndorf","Österreich","2230","MarketplaceFacilitator","16,80","3,36","0","0","0","0","0","0","-3,36","-3,00","-4,49","0","0","9,31"
"01.07.2025 23:35:14 UTC","25109934212","Erstattung","302-7273090-8077161","SP-BACKPACK-BK25L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 25L)","1","amazon.de","Amazon","Heidgraben","","25436","MarketplaceFacilitator","-28,56","-5,43","0","0","0","0","0","0","5,43","2,18","0","0","0","-26,38"
"01.07.2025 23:44:07 UTC","25109934212","Bestellung","306-8649856-5353930","SP-BANDSSET-BE4","Ceciliec Bänder zur Einschränkung der Durchblutung für Arme, Beine und Gesäßmuskeln, extra breite 5,1 cm Gurte für Okklusionstraining, Schnellve","1","amazon.de","Amazon","Mering","","86415","MarketplaceFacilitator","14,28","2,71","1,68","0,32","0","0","0","0","-3,03","-2,55","-5,10","0","0","8,31"
"01.07.2025 23:55:52 UTC","25109934212","Bestellung","306-1331638-0748322","SP-ARMBANDS-BKXL","Handytasche Joggen, Laufen, Running - Sport-Armband als Handyhalterung für alle Handy (Schwarz, XL)","1","amazon.de","Amazon","Lippetal","","59510","MarketplaceFacilitator","5,54","1,05","0","0","0","0","0","0","-1,05","-0,99","-1,90","0","0","2,65"
"02.07.2025 00:53:17 UTC","25109934212","Liquidationen","29304017335552","X0024YSRFN","Ceciliec Trekkingstöcke – leichte, zusammenklappbare Wanderstöcke für Rucksackreisen – 2 Gehstöcke zum Wandern, 7075 Aluminium mit Korkgriff - Purple","1","","","","","","","0,97","0,18","0","0","0","0","0","0","0","0","0","-1,43","0","-0,28"
"02.07.2025 04:47:39 UTC","25109934212","Servicegebühr","","","Werbekosten","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-395,92","0","-395,92"
"02.07.2025 07:47:30 UTC","25109934212","Anpassung","","SP-ARMBANDS-BKXL","Versand durch Amazon Erstattung für Lagerbestand - Im Lager verloren","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1,66","1,66"
"02.07.2025 13:43:10 UTC","25109934212","Bestellung","028-3679998-8435510","SP-ARMBANDS-BKXL","Handytasche Joggen, Laufen, Running - Sport-Armband als Handyhalterung für alle Handy (Schwarz, XL)","1","amazon.de","Amazon","Koblenz","","56072","MarketplaceFacilitator","5,54","1,05","0","0","0","0","0","0","-1,05","-0,99","-1,90","0","0","2,65"
"02.07.2025 17:52:23 UTC","25109934212","Bestellung","306-7144204-3285956","SP-BACKPACK-BK18L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Schwarz, 18L)","1","amazon.de","Amazon","Potsdam","Brandenburg","14471","MarketplaceFacilitator","20,16","3,83","0","0","0","0","0","0","-3,83","-1,92","-5,75","0","0","12,49"
"02.07.2025 18:48:13 UTC","25109934212","Bestellung","305-2833819-9382734","COY-POLES","TrailBuddy Walking-Stöcke - Teleskop-Wanderstöcke für Damen & Herren - 62-137 cm - Ultraleichte Trekkingstöcke aus 7075 Aluminium - 1 Paar (Pflaum","1","amazon.de","Amazon","Bremen","Bremen","28215","MarketplaceFacilitator","30,24","5,75","0,89","0,17","0","0","-0,89","-0,17","-5,75","-5,40","-5,20","0","0","19,64"
