"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 1, 2025 1:03:23 AM PDT","24672375001","Order","112-7784558-5728228","5ZME-12""King","Standard King Mattress Cover Fits 10/11/12 Inch Depth, Absorbent Waterproof Soft Terry Top Zippered Mattress Pad Protector 6-Sides Encased 76""x80""","1","amazon.com","Standard Orders","Amazon","WELLINGTON","KY","40387","MarketplaceFacilitator","27.99","1.53","0","0","0","0","0","0","-2.52","0","-1.53","-3.82","-7.41","0","0","14.24"
"Oct 1, 2025 2:09:35 AM PDT","24672375001","Refund","112-7784558-5728228","5ZME-12""King","Standard King Mattress Cover Fits 10/11/12 Inch Depth, Absorbent Waterproof Soft Terry Top Zippered Mattress Pad Protector 6-Sides Encased 76""x80""","1","amazon.com","Standard Orders","Amazon","WELLINGTON","KY","40387","MarketplaceFacilitator","-27.99","-1.53","0","0","0","0","0","0","2.52","0","1.53","3.06","0","0","0","-22.41"
"Oct 1, 2025 2:28:41 AM PDT","24672375001","Order","114-5555541-5329063","5CL-14"" Full","Full Size Mattress Protector Fits to 6-18 inch 54""x 75"", 5-Side Waterproof Mattress Cover, Anti-Stains and Urine","1","amazon.com","Standard Orders","Amazon","WINTHROP","MA","02152","MarketplaceFacilitator","15.95","0.70","1.00","0","0","0","0","0","-1.00","0","-0.70","-2.39","-5.66","0","0","7.90"
"Oct 1, 2025 2:46:08 AM PDT","24672375001","Order","113-7354293-9039435","5W-9-KingX2","Waterproof Mattress Protector 2 Pack Twin XL 39""x80"", Ptsuker Zippered Mattress Cover Hypoallergenic Noiseless, Blocks Out Dirt Dust and Moisture","1","amazon.com","Standard Orders","Amazon","TEMPE","AZ","85282","MarketplaceFacilitator","29.99","2.43","0","0","0","0","0","0","0","0","-2.43","-4.50","-7.17","0","0","18.32"
"Oct 1, 2025 4:30:00 AM PDT","24672375001","Order","111-9442703-6307429","5ZME-18""Queen","Queen Mattress Protector 60""x80"" for Deep 16/17/18 inch,Waterproof Liquid Proof Urine Pee Protection, Soft Terry Cotton Top, Breathable Noiseless Matt","1","amazon.com","Standard Orders","Amazon","LOS ANGELES","CA","90034","MarketplaceFacilitator","29.86","2.91","0","0","0","0","0","0","0","0","-2.91","-4.48","-7.56","0","0","17.82"
"Oct 1, 2025 5:36:57 AM PDT","24672375001","Order","112-6985973-3465004","5W-9-Queen","Zippered Queen Mattress Protector Waterproof Cover 60""x80"" Fits 6-9 inch Depth, Ptsuker Fully Encased Encasement Liquid Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","MONROE","NC","28110","MarketplaceFacilitator","21.95","1.48","0","0","0","0","0","0","0","0","-1.48","-3.29","-6.93","0","0","11.73"
"Oct 1, 2025 6:02:17 AM PDT","24672375001","Order","113-0968004-1129851","Kitchen Utensil Set-0820","Cooking Utensils Kitchen Utensil Set 10 Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tongs","1","amazon.com","Standard Orders","Amazon","ANDERSON","SC","29625","MarketplaceFacilitator","17.99","1.26","0","0","0","0","0","0","0","0","-1.26","-2.70","-6.21","0","0","9.08"
"Oct 1, 2025 6:06:55 AM PDT","24672375001","Order","114-2992395-3597067","Wooden Hangers-0821","Wide Shoulder Wooden Hangers 6 Pack, High-Grade Smooth Finish Non Slip Coat Hanger for Closet Wood Hangers, Holds Up to 20lbs, 360° Swivel Hook, for","1","amazon.com","Standard Orders","Amazon","MISSION","TX","78572","MarketplaceFacilitator","24.99","0","0","0","0","0","0","0","0","0","0","-3.75","-8.05","0","0","13.19"
"Oct 1, 2025 6:31:41 AM PDT","24672375001","Order","113-9318135-9669839","5ZME-9""King","Zippered Mattress Protector King Size 76""x 80"", Waterproof Soft Terry Cotton Top Mattress Encasement Covers for 7""/8""/9"" Depth Eastern King Bed","1","amazon.com","Standard Orders","Amazon","SAN ANTONIO","TX","78259","MarketplaceFacilitator","26.99","2.23","1.26","0","0","0","0","0","-1.26","0","-2.23","-4.05","-7.33","0","0","15.61"
"Oct 1, 2025 6:52:53 AM PDT","24672375001","Order","113-7855029-2900230","5W-9-Queen","Zippered Queen Mattress Protector Waterproof Cover 60""x80"" Fits 6-9 inch Depth, Ptsuker Fully Encased Encasement Liquid Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","HEBER CITY","UT","84032","MarketplaceFacilitator","21.95","1.59","0","0","0","0","0","0","0","0","-1.59","-3.29","-6.93","0","0","11.73"
"Oct 1, 2025 6:57:00 AM PDT","24672375001","Order","113-8285867-6613030","5W-9-TwinXL","Dorm Twin XL Mattress Protector 39""x80"" Zippered, Ptsuker 9 Inch Depth 6-Side Box Spring Encasement Cover,Breathable and Skin-Safe","1","amazon.com","Standard Orders","Amazon","RIVERDALE","IL","60827","MarketplaceFacilitator","18.95","1.90","0","0","0","0","0","0","0","0","-1.90","-2.84","-6.07","0","0","10.04"
"Oct 1, 2025 7:26:53 AM PDT","24672375001","Order","112-6003610-0883422","5ZME-9""Twin","Twin Mattress Protector Waterproof for 6-9 Inch Deep Pocket 39""x 75"", Zippered Encased Cover Urine Pee Proof","1","amazon.com","Standard Orders","Amazon","MATTESON","IL","60443","MarketplaceFacilitator","21.99","2.20","0","0","0","0","0","0","0","0","-2.20","-3.30","-6.07","0","0","12.62"
"Oct 1, 2025 8:59:42 AM PDT","24672375001","Order","114-3386434-9850643","Kitchen Utensil Set-0820","Cooking Utensils Kitchen Utensil Set 10 Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tongs","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10021","MarketplaceFacilitator","17.99","1.60","0","0","0","0","0","0","0","0","-1.60","-2.70","-6.21","0","0","9.08"
"Oct 1, 2025 9:28:27 PM PDT","24672375001","Order","114-7229621-4400221","5ZME-18""King","Waterproof Matress Protectors King Size Bed Fits 16""/17""/18"" Deep, 6-Side Mattress Encasement Soft and Noiseless Terry Top + TPU Waterproof Liner + Zi","1","amazon.com","Standard Orders","Amazon","FENTON","MO","63026","MarketplaceFacilitator","27.95","1.18","0","0","0","0","0","0","0","0","-1.18","-4.19","-7.41","0","0","16.35"
"Oct 1, 2025 11:23:58 PM PDT","24672375001","Order","114-5750709-5837069","5ZME-9""TwinXL","Waterprrof Mattress Protector Twin XL 39""x 80"" for 7/8/9 inch Deep, Urine Pee Proof Breathable Soft Terry Mattress Pad Covers for College Dorm","1","amazon.com","Standard Orders","Amazon","RIO GRANDE CITY","TX","78582","MarketplaceFacilitator","16.98","1.06","0","0","0","0","0","0","0","0","-1.06","-2.55","-6.48","0","0","7.95"
"Oct 2, 2025 1:34:52 AM PDT","24672375001","Order","112-4977889-5444204","5ZME-18""King","Waterproof Matress Protectors King Size Bed Fits 16""/17""/18"" Deep, 6-Side Mattress Encasement Soft and Noiseless Terry Top + TPU Waterproof Liner + Zi","1","amazon.com","Standard Orders","Amazon","CORALVILLE","IA","52241","MarketplaceFacilitator","25.60","1.54","0","0","0","0","0","0","0","0","-1.54","-3.84","-7.41","0","0","14.35"
"Oct 2, 2025 2:16:38 AM PDT","24672375001","Order","111-0943191-9517855","5ZME-12""Full","Full Size Zippered Mattress Protector for 10/11/12 inch Depth, Waterproof Mattress Cover Premium Soft Breathable for Double Bed Mattress","1","amazon.com","Standard Orders","Amazon","HUDSON","NH","03051","","21.79","0","0","0","0","0","0","0","0","0","0","-3.27","-7.16","0","0","11.36"
"Oct 2, 2025 2:26:13 AM PDT","24672375001","Order","111-9656814-7173808","5W-9-KingX2","Waterproof Mattress Protector 2 Pack Twin XL 39""x80"", Ptsuker Zippered Mattress Cover Hypoallergenic Noiseless, Blocks Out Dirt Dust and Moisture","1","amazon.com","Standard Orders","Amazon","BEEBE","AR","72012","MarketplaceFacilitator","29.99","2.85","0","0","0","0","0","0","0","0","-2.85","-4.50","-7.17","0","0","18.32"
"Oct 2, 2025 2:48:38 AM PDT","24672375001","Order","111-8743181-9205006","String Light Pole-0918","String Light Poles for Outdoor String Lights - Metal Light Pole w/Hooks for Outdoor String Lighting - Patio Light Accessories Ideal for Backyard, Wedd","1","amazon.com","Standard Orders","Amazon","ARVADA","CO","80005","MarketplaceFacilitator","17.99","1.43","0","0","0","0","0","0","0","0","-1.43","-2.70","-13.79","0","0","1.50"
"Oct 2, 2025 6:32:02 AM PDT","24672375001","Order","113-8285867-6613030","5W-9-TwinXL","Dorm Twin XL Mattress Protector 39""x80"" Zippered, Ptsuker 9 Inch Depth 6-Side Box Spring Encasement Cover,Breathable and Skin-Safe","8","amazon.com","Standard Orders","Amazon","RIVERDALE","IL","60827","MarketplaceFacilitator","151.60","15.20","0","0","0","0","0","0","0","0","-15.20","-22.72","-48.56","0","0","80.32"
"Oct 2, 2025 7:28:56 AM PDT","24672375001","Order","112-2542856-4632211","5ZME-9""King","Zippered Mattress Protector King Size 76""x 80"", Waterproof Soft Terry Cotton Top Mattress Encasement Covers for 7""/8""/9"" Depth Eastern King Bed","1","amazon.com","Standard Orders","Amazon","WESTMONT","IL","60559","MarketplaceFacilitator","26.99","1.96","0","0","0","0","0","0","-2.43","0","-1.96","-3.68","-7.33","0","0","13.55"
"Oct 2, 2025 8:17:09 AM PDT","24672375001","Order","114-8879375-4347439","5W-9-Queen","Zippered Queen Mattress Protector Waterproof Cover 60""x80"" Fits 6-9 inch Depth, Ptsuker Fully Encased Encasement Liquid Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","NEW ORLEANS","LA","70115","MarketplaceFacilitator","19.75","1.98","0","0","0","0","0","0","0","0","-1.98","-2.96","-6.93","0","0","9.86"
"Oct 2, 2025 8:24:17 AM PDT","24672375001","Order","112-9867185-2768218","5ZME-18""King","Waterproof Matress Protectors King Size Bed Fits 16""/17""/18"" Deep, 6-Side Mattress Encasement Soft and Noiseless Terry Top + TPU Waterproof Liner + Zi","1","amazon.com","Standard Orders","Amazon","PHILADELPHIA","PA","19133","MarketplaceFacilitator","27.95","1.68","0","0","0","0","0","0","0","0","-1.68","-4.19","-7.41","0","0","16.35"
"Oct 2, 2025 8:29:40 AM PDT","24672375001","Order","111-8743181-9205006","String Light Pole-0918","String Light Poles for Outdoor String Lights - Metal Light Pole w/Hooks for Outdoor String Lighting - Patio Light Accessories Ideal for Backyard, Wedd","1","amazon.com","Standard Orders","Amazon","ARVADA","CO","80005","MarketplaceFacilitator","17.99","1.43","0","0","0","0","0","0","0","0","-1.43","-2.70","-13.79","0","0","1.50"
"Oct 2, 2025 9:01:04 AM PDT","24672375001","Order","114-9507090-4784220","5ZME-12""TwinXL","Twin XL Zippered Mattress Protector 39""x 80"" for 10/11/12 inch, Mattress Covers Water Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","CORAL SPRINGS","FL","33065","MarketplaceFacilitator","18.00","1.26","0","0","0","0","0","0","0","0","-1.26","-2.70","-6.48","0","0","8.82"
"Oct 2, 2025 9:17:13 AM PDT","24672375001","Order","111-8743181-9205006","String Light Pole-0918","String Light Poles for Outdoor String Lights - Metal Light Pole w/Hooks for Outdoor String Lighting - Patio Light Accessories Ideal for Backyard, Wedd","1","amazon.com","Standard Orders","Amazon","ARVADA","CO","80005","MarketplaceFacilitator","17.99","1.43","0","0","0","0","0","0","0","0","-1.43","-2.70","-13.79","0","0","1.50"
"Oct 2, 2025 1:44:21 PM PDT","24672375001","Adjustment","","Wooden Hangers-0821","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.63","5.63"
"Oct 2, 2025 1:44:21 PM PDT","24672375001","Adjustment","","Wooden Hangers-0821","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.63","5.63"
"Oct 2, 2025 1:44:21 PM PDT","24672375001","Adjustment","","Wooden Hangers-0821","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.63","5.63"
"Oct 2, 2025 2:01:52 PM PDT","24672375001","Order","111-8743181-9205006","String Light Pole-0918","String Light Poles for Outdoor String Lights - Metal Light Pole w/Hooks for Outdoor String Lighting - Patio Light Accessories Ideal for Backyard, Wedd","1","amazon.com","Standard Orders","Amazon","ARVADA","CO","80005","MarketplaceFacilitator","17.99","1.43","0","0","0","0","0","0","0","0","-1.43","-2.70","-13.79","0","0","1.50"
"Oct 2, 2025 3:41:20 PM PDT","24672375001","Adjustment","114-2737530-3997050","Fishing Magnet Kit-1128","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.72","11.72"
"Oct 2, 2025 6:24:28 PM PDT","24672375001","Order","114-1746627-1232250","5ZME-15""King","King Waterproof Mattress Protector 76""x 80"" Fits 13/14/15 inch Depth, Zippered Brathable Cozy Terry Top Mattress Pad Cover with Deep Pocket","1","amazon.com","Standard Orders","Amazon","ASHEVILLE","NC","28806","MarketplaceFacilitator","19.87","1.39","0","0","0","0","0","0","0","0","-1.39","-2.98","-7.33","0","0","9.56"
"Oct 2, 2025 6:53:33 PM PDT","24672375001","Service Fee","FBA18Z7H1VM4","","FBA Inbound Placement Service Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-155.90","-155.90"
"Oct 2, 2025 7:35:06 PM PDT","24672375001","Refund","113-7855029-2900230","5W-9-Queen","Zippered Queen Mattress Protector Waterproof Cover 60""x80"" Fits 6-9 inch Depth, Ptsuker Fully Encased Encasement Liquid Proof Urine Pee Protection","1","amazon.com","Standard Orders","Amazon","HEBER CITY","UT","84032","MarketplaceFacilitator","-21.95","-1.59","0","0","0","0","0","0","0","0","1.59","2.63","0","0","0","-19.32"
"Oct 3, 2025 12:26:22 AM PDT","24672375001","Order","111-2932058-9946613","5W-9-CalKingX2","Mattress Protector Cover 2 Pack 36""x 84"" Fits for 6-10 inch Depth, Waterproof Zippered Box Spring Mattress Encasement Hypoallergenic Noiseless","1","amazon.com","Standard Orders","Amazon","ROCKWALL","TX","75087","MarketplaceFacilitator","29.98","2.47","0","0","0","0","0","0","0","0","-2.47","-4.50","-7.09","0","0","18.39"
"Oct 3, 2025 12:45:33 AM PDT","24672375001","Order","111-0094949-9305831","String Light Pole-0918","String Light Poles for Outdoor String Lights - Metal Light Pole w/Hooks for Outdoor String Lighting - Patio Light Accessories Ideal for Backyard, Wedd","1","amazon.com","Standard Orders","Amazon","CHICAGO","IL","60628","MarketplaceFacilitator","17.99","1.84","0","0","0","0","0","0","0","0","-1.84","-2.70","-13.79","0","0","1.50"
"Oct 3, 2025 2:07:29 AM PDT","24672375001","Order","113-3913401-0069045","5CL-14"" Full","Full Size Mattress Protector Fits to 6-18 inch 54""x 75"", 5-Side Waterproof Mattress Cover, Anti-Stains and Urine","1","amazon.com","Standard Orders","Amazon","SPRING","TX","77388","MarketplaceFacilitator","9.95","0.82","0","0","0","0","0","0","0","0","-0.82","-1.49","-4.89","0","0","3.57"
