"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Nov 3, 2025 3:34:46 AM PST","24875856071","Order","113-7830509-7360244","ECE-AViolinCVN300-4/4","Ceciliec 4/4 Violin For Beginners, CVN-300 Full Size Fiddle Set For Student, Solidwood Ebony Fitted Beginner Starter Violins Kit with Hard Case, Rosin","1","amazon.com","Standard Orders","Amazon","PITTSBURGH","PA","15236","MarketplaceFacilitator","67.99","4.08","12.27","0.74","0","0","0","0","0","0","-4.82","-10.20","-28.24","0","0","41.82"
"Nov 3, 2025 4:58:58 AM PST","24875856071","Order","111-0939541-1170601","ECE-Viola-CVA400-12In","Ceciliec Beginner Viola Set (CVA-400) - Solid Wood Acoustic Viola with Hard Case, Bow, Rosin - Perfect for Students, Music Classes & Gifts,12 Inch","1","amazon.com","Standard Orders","Amazon","SOUTH OGDEN","UT","84403","MarketplaceFacilitator","85.99","6.23","0","0","0","0","0","0","0","0","-6.23","-12.90","-15.21","0","0","57.88"
"Nov 3, 2025 6:57:46 AM PST","24875856071","Order","113-6213342-0412230","Violin-4/4CVN300-32inch-Natural","Ceciliec Acoustic Violin, 4/4 Full Size Solidwood Starter Fiddle Kit for Beginners Students Adults, Violin Case, 2 Bows, Bridge, Rosin - Stringed Musi","1","amazon.com","Standard Orders","Amazon","BOISE","ID","83714","MarketplaceFacilitator","68.99","4.14","0","0","0","0","0","0","0","0","-4.14","-10.35","-16.35","0","0","42.29"
"Nov 3, 2025 11:07:19 AM PST","24875856071","FBA Inventory Fee","111-9807310-6060269","","FBA Removal Order: Disposal Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-10.04","-10.04"
"Nov 3, 2025 11:47:24 AM PST","24875856071","Order","112-2032167-0375469","ECE-AViolin-4/4Satin","Ceciliec Acoustic Violin 4/4 Full Size, Solid Wood Fiddle for Beginners Adults, Ebony Fitted Satin Antique Finish Violin Starter Kit with Hard Case","3","amazon.com","Standard Orders","Amazon","HOLLYWOOD","FL","33023","MarketplaceFacilitator","206.97","14.49","0","0","0","0","0","0","0","0","-14.49","-31.05","-46.77","0","0","129.15"
"Nov 3, 2025 7:14:39 PM PST","24875856071","Refund","112-2084333-8611451","Violin-4/4CVN300-32inch-Natural","Ceciliec 4/4 Acoustic Violin, Full Size Solidwood Starter Fiddle Kit for Beginners Students Adults, Violin Case, 2 Bows, Bridge, Rosin - Stringed Musi","1","amazon.com","Standard Orders","Amazon","BLACKLICK","OH","43004","MarketplaceFacilitator","-68.99","-5.52","0","0","0","0","0","0","0","0","5.52","8.28","0","0","0","-60.71"
"Nov 3, 2025 10:47:27 PM PST","24875856071","Order","114-9125180-1223460","ECE-Violin-3/4CVN300","Ceciliec 3/4 Acoustic Violin, Solidwood Ebony Fitted Violin with Case, 2 Bows, Bridge, Rosin - Stringed Musical Instruments","1","amazon.com","Standard Orders","Amazon","STRAWBERRY PLAINS","TN","37871","MarketplaceFacilitator","72.99","6.75","0","0","0","0","0","0","0","0","-6.75","-10.95","-15.97","0","0","46.07"
"Nov 3, 2025 11:27:50 PM PST","24875856071","Order","114-8774187-7034637","ECE-AViolinCVN300-4/4","Ceciliec 4/4 Violin For Beginners, CVN-300 Full Size Fiddle Set For Student, Solidwood Ebony Fitted Beginner Starter Violins Kit with Hard Case, Rosin","1","amazon.com","Standard Orders","Amazon","NOVELTY","OH","44072","MarketplaceFacilitator","67.99","4.59","0","0","0","0","0","0","0","0","-4.59","-10.20","-15.97","0","0","41.82"
"Nov 3, 2025 11:55:39 PM PST","24875856071","Order","114-8474329-6387423","Eviolin4/4CEVN-32inch-White","Ceciliec Electric Violin, Solid 4/4 Full Size Silent Violin Fiddle with Ebony Fittings, Beginner Violin with Case, Bow, Rosin, Aux Cable, and Headphon","1","amazon.com","Standard Orders","Amazon","CROSSVILLE","TN","38572","MarketplaceFacilitator","69.99","6.82","0","0","0","0","0","0","0","0","-6.82","-10.50","-16.46","0","0","43.03"
"Nov 4, 2025 1:06:49 AM PST","24875856071","Order","113-4867377-7010643","ECE-AViolinCVN300-4/4","Ceciliec 4/4 Violin For Beginners, CVN-300 Full Size Fiddle Set For Student, Solidwood Ebony Fitted Beginner Starter Violins Kit with Hard Case, Rosin","1","amazon.com","Standard Orders","Amazon","NEWARK","DE","19711","","67.99","0","0","0","0","0","0","0","0","0","0","-10.20","-15.97","0","0","41.82"
"Nov 4, 2025 2:04:11 AM PST","24875856071","Refund","114-2191590-6093816","ECE-CVA400-16.5In","Ceciliec Beginner Viola Set (CVA-400) - Solid Wood Acoustic Viola with Hard Case, Bow, Rosin - Perfect for Students, Music Classes & Gifts,12 Inch","1","amazon.com","Standard Orders","Amazon","MARLTON","NJ","08053","MarketplaceFacilitator","-89.99","-5.96","0","0","0","0","0","0","0","0","5.96","10.80","0","0","0","-79.19"
"Nov 4, 2025 2:49:47 AM PST","24875856071","Order","111-5990744-0357853","ECE-Ecello4-4/4Bk","Ceciliec Electric Cello 4/4 Full Size Ebony Fittings with Lightweight Cello Bag, Headphones, Bow, Bridge, Rosin, Cello for Beginners Adults Student,Me","1","amazon.com","Standard Orders","Amazon","LAKEWOOD","WA","98439","MarketplaceFacilitator","279.99","28.28","0","0","0","0","0","0","0","0","-28.28","-42.00","-63.84","0","0","174.15"
"Nov 4, 2025 3:57:33 AM PST","24875856071","Order","114-6393398-1637055","ECE-AViolin-4/4Satin","Ceciliec Acoustic Violin 4/4 Full Size, Solid Wood Fiddle for Beginners Adults, Ebony Fitted Satin Antique Finish Violin Starter Kit with Hard Case","1","amazon.com","Standard Orders","Amazon","LAWRENCE","NY","11559","MarketplaceFacilitator","68.99","5.95","0","0","0","0","0","0","0","0","-5.95","-10.35","-15.59","0","0","43.05"
"Nov 4, 2025 4:10:12 AM PST","24875856071","Order","113-8294505-2089816","ECE-CVA400-16.5In","Ceciliec Beginner Viola Set (CVA-400) - Solid Wood Acoustic Viola with Hard Case, Bow, Rosin - Perfect for Students, Music Classes & Gifts,16.5 Inch","1","amazon.com","Standard Orders","Amazon","BRONX","NY","10455","MarketplaceFacilitator","89.99","7.99","0","0","0","0","0","0","0","0","-7.99","-13.50","-20.53","0","0","55.96"
