"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"30 Sept 2025 23:56:04 UTC","25699580522","Order","203-9678706-6211501","02UK-GM-NLK-KND-DcntGlsSet-Tmn","Van Daemon Whisky Decanter (750ml) and Set of 4 Whiskey Glasses (300ml).Ultra Clarity Glass 'Tasman Twist' for Spirits, Bourbon or Scotch. Perfectly G","1","amazon.co.uk","Amazon","PONTYCLUN","","CF72 9","MarketplaceFacilitator","21.67","4.33","0","0","0","0","0","0","-4.33","-3.90","-5.63","-0.19","0","11.95"
"30 Sept 2025 23:56:16 UTC","25699580522","Refund","204-5071349-1481152","02UK-GM-GDL-ETC-DrWyAlmSnsr500ft","Guardline Extra Sensor for Original Driveway Alarm","1","amazon.co.uk","Amazon","Rugby","","CV21 1","MarketplaceFacilitator","-29.16","-5.83","0","0","0","0","0","0","5.83","3.64","0","0.09","0","-25.43"
"1 Oct 2025 00:01:44 UTC","25699580522","Order","204-0633249-4637153","02UK-GM-Baby Locks 20PK","Eco-Baby Cupboard Locks for Children- Pack of 20 Magnetic, Child Safety Lock Latches with 3 Keys for Kitchen Cupboards and Drawers - Baby Safety Produ","1","amazon.co.uk","Amazon","SWINDON","SWINDON","SN3 4","","12.49","2.50","0","0","0","0","0","0","0","-2.25","-2.94","0","0","9.80"
"1 Oct 2025 07:36:17 UTC","25699580522","Order","026-3989922-5804333","02UK-GM-YHG-HOK-OrnSrtgBx-3128Rdot1","Large Christmas Bauble Storage Box with 2 Sided Dual Zipper Closure - Keeps 128 Xmas Baubles, Christmas Decorations Accessories & Ornaments, Sturdy Pl","1","amazon.co.uk","Amazon","LUTON","","LU2 9","MarketplaceFacilitator","18.32","3.67","0.82","0.17","0","0","-0.82","-0.17","-3.67","-3.30","-4.76","-0.17","0","10.09"
"1 Oct 2025 09:21:34 UTC","25699580522","Order","202-8152577-8228327","02UK-GM-HMC-MUT-SpnoUkleBdl-Ntl#","Hola! Music Ukulele for Kids and Adults - 53 cm Soprano Ukuleles for Adults, Beginners and Children - Real Wood String Instruments w/Picks, Strap and","1","amazon.co.uk","Seller","MARLOW","","SL7 2","MarketplaceFacilitator","22.49","4.50","0","0","0","0","0","0","-4.50","-3.24","0","-0.06","0","19.19"
"1 Oct 2025 14:46:50 UTC","25699580522","Order","205-5415295-8599542","02UK-GM-YHG-KND-10STLUTNSLST","FineDine Kitchen Utensils Set - 10-Piece, Stainless-Steel Cooking Utensils w/Spoons, Whisk, Spatula, Tongs, Ladle, Masher & Cooking Utensils Holder -","1","amazon.co.uk","Amazon","FLINT","Clwyd","CH6 5","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-3.26","-0.12","0","7.54"
"1 Oct 2025 15:53:47 UTC","25699580522","Order","205-6440468-4169148","02UK-GM-YHG-KND-GlsJrGldSld-166pk-FBA","Premium Glass Mason Jars (474ml) Glass Jars with Silver Metal Airtight Lids for Meal Prep, Food Storage, Canning, Drinking, for Overnight Oats, Jelly,","1","amazon.co.uk","Amazon","BOURNEMOUTH","Dorset","BH8 8","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-4.73","-0.14","0","6.05"
"1 Oct 2025 17:37:05 UTC","25699580522","Order","205-5810198-7911526","02UK-GM-YHG-KND-GlsBvgDspr-1","Glass Drink Dispenser with Stainless Steel Tap 3.7L - 100% Leak Proof Beverage Dispenser with Ice Core, Easy Filling Wide Mouth - Glass Jug Cocktail A","1","amazon.co.uk","Amazon","Pinner","","HA5 5","MarketplaceFacilitator","14.16","2.83","1.66","0.33","0","0","0","0","-3.16","-2.55","-6.24","-0.17","0","6.86"
"1 Oct 2025 19:22:05 UTC","25699580522","Order","203-1297086-3777157","02UK-GM-FD-S4901-FBA","FineDine Triple Walled, Insulated Water Bottles with Straw - 64 Oz Stainless Steel Metal Bottle W/ 3 Leak Proof Lids - For Travel, School, Sports, Gym","1","amazon.co.uk","Amazon","Harlow","","CM20 2","MarketplaceFacilitator","16.66","3.33","0","0","0","0","0","0","-3.33","-3.00","-3.26","-0.13","0","10.27"
"1 Oct 2025 19:26:45 UTC","25699580522","Order","026-4020198-2741961","02UK-GM-YHG-KND-14CKTLST","FineDine Cocktail Shaker Set - 14-Piece Cocktail Making Set w/ 26 oz Stainless Steel Shaker & Strainer - Bartender Kit - Cocktail Gift Set","1","amazon.co.uk","Amazon","Dundee","","DD15","MarketplaceFacilitator","10.82","2.16","0","0","0","0","0","0","-2.16","-1.95","-3.04","-0.10","0","5.73"
