"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"13 May 2025 02:26:52 UTC","24788260002","Transfer","","","To account ending with: 474","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-16.76","-16.76"
"13 May 2025 22:59:45 UTC","24788260002","Order","026-0420841-4940343","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","DINGWALL","Ross Shire","IV15 9","","15.99","0","0","0","0","0","0","0","0","-2.40","-5.39","-0.16","0","8.04"
"15 May 2025 21:34:33 UTC","24788260002","Order","202-0471807-9107505","Mortar and Pestle Set-0224","Mortar and Pestle Set, 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Holds","1","amazon.co.uk","Amazon","HULL","","HU9 4","MarketplaceFacilitator","10.82","2.17","1.38","0.28","0","0","0","0","-2.45","-1.95","-6.54","-0.17","0","3.54"
"15 May 2025 22:15:37 UTC","24788260002","Order","204-1657602-7708333","Pizza Stone Set-0224","15 inch Bake Crispy Crust Pizza Ceramic Pizza Grilling Stone, Baking Stone, Pizza Pan for Oven, Grill, BBQ, Durable and Safe","1","amazon.co.uk","Amazon","COLEFORD","","GL16 7","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-5.39","-0.16","0","5.37"
"15 May 2025 22:55:58 UTC","24788260002","Order","204-5026029-4329914","Grass Wall Panels-0502","Ptsuker 12 PCS Artificial Leaves Hedge Panels Hedge Wall Panels Artificial Grass Backdrop Wall 50 X 50cm Green Grass Wall for Decor Privacy Fence Indo","1","amazon.co.uk","Seller","MOTHERWELL","Lanarkshire","ML1 1","MarketplaceFacilitator","41.66","8.33","0","0","0","0","0","0","-8.33","-7.50","0","-0.15","0","34.01"
"16 May 2025 07:41:17 UTC","24788260002","Order","205-4605729-3900335","Sunlounger Cushion G","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","2","amazon.co.uk","Seller","OXFORD","Oxfordshure","OX1 5","MarketplaceFacilitator","71.64","14.34","0","0","0","0","0","0","-14.34","-12.90","0","-0.26","0","58.48"
"16 May 2025 19:27:24 UTC","24788260002","Order","026-5620983-7989129","sofa-0502","Ptsuker Outdoor Wooden Garden Sofa Set, 2-Seater Heavy-Hardwood Patio Furniture - Weather-Resistant Lounge Set, Ergonomic Backrest (Natural Finish, Co","1","amazon.co.uk","Seller","peterborough","cambridgeshire","PE2 8","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","-13.50","0","-0.27","0","61.22"
"16 May 2025 19:42:15 UTC","24788260002","Order","204-1453571-0247548","2 Adirondack Chair-0502","Ptsuker Folding Adirondack Chair Set of 2 For Relaxing Garden Chair Outdoor, Stackable, Arm Rest, Ergonomic, Wooden Accent Furniture Lounge Chairs for","1","amazon.co.uk","Seller","BURY","","BL9 5","MarketplaceFacilitator","116.66","23.33","0","0","0","0","0","0","-23.33","-21.00","0","-0.42","0","95.24"
"16 May 2025 20:26:25 UTC","24788260002","Order","202-3661866-6012362","Steamer Chair Set-0502","Foldable Wooden Sun Lounger with Cushioned Seat Adjustable Backrest & Footrest - Weather-Resistant Acacia Wood Recliner Chair for Garden, Patio & Pool","1","amazon.co.uk","Seller","TARPORLEY","","CW6 0","MarketplaceFacilitator","108.32","21.67","0","0","0","0","0","0","-21.67","-15.11","0","-0.30","0","92.91"
"16 May 2025 20:29:58 UTC","24788260002","Order","204-8118421-3441945","Sunlounger Cushion B","Garden Steamer Sunlounger Cushion Outdoor Waterproof SunLounger Cushions for Steamer Recliner Sun Lounger Pad Hypoallergenic Patio Furniture Sunbed Cu","1","amazon.co.uk","Seller","LONDON","","SE12 9","MarketplaceFacilitator","35.82","7.17","0","0","0","0","0","0","-7.17","-6.45","0","-0.13","0","29.24"
