"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.09.2025 22:02:10 UTC","25667063112","Bestellung","028-9505762-9741145","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Leipzig","","04347","","29,40","5,59","0","0","0","0","0","0","0","0","-5,91","0","0","29,08"
"30.09.2025 22:07:00 UTC","25667063112","Bestellung","028-1646878-0711511","SP-BANDSSET-BE2","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Illingen","Baden-Württemberg","75428","MarketplaceFacilitator","5,87","1,12","0","0","0","0","0","0","-1,12","-1,05","-2,62","0","0","2,20"
"30.09.2025 22:16:14 UTC","25667063112","Bestellung","306-7476111-3465913","HO-KickMat","Ceciliec 2 Stück Autositz Rückenlehnenschutz, Rückenlehnenschutz Auto Kick-Matte zum Aufbewahren von Kindersachen, 45 x 66cm Rückenlehnenschutz Au","1","amazon.de","Amazon","Wundschuh","","8142","MarketplaceFacilitator","7,55","1,51","0","0","0","0","0","0","-1,51","-1,35","-5,27","0","0","0,93"
"30.09.2025 22:29:05 UTC","25667063112","Erstattung","028-3972020-7485937","HO-Mason-16oz12pack","Einmachgläser mit regulärer Öffnung, 473 ml, Einmachgläser mit silberfarbenem Metalldeckel und Bändern mit Messmarkierungen, zum Einkochen, Einko","1","amazon.de","Amazon","Bielefeld","","33604","MarketplaceFacilitator","-21,84","-4,15","0","0","0","0","0","0","4,15","3,12","0","0","0","-18,72"
"30.09.2025 22:35:40 UTC","25667063112","Bestellung","302-3939597-5387526","SP-BACKPACK-YE18L","Ceciliec Fahrradtasche - Gepäckträger Tasche & Fahrrad Rucksack Wasserdicht - Gepäckträgertasche zum Umhängen (Gelb, 18L)","2","amazon.de","Amazon","Werl","","59457","","36,96","7,02","0","0","0","0","0","0","0","-3,52","-12,46","0","0","28,00"
"30.09.2025 22:44:31 UTC","25667063112","Bestellung","302-0455546-5813920","HO-FasciaRoller-BK","Schaumstoffrolle, Faszienrolle für Wirbelsäule & Rücken, Beine, Arme, Mittel-Harte Massagerolle für Fitness, Yoga und Pilates, Fitnessstudio-Ausr�","2","amazon.de","Amazon","Berlin","Berlin","13591","MarketplaceFacilitator","23,52","4,46","3,35","0,64","0","0","0","0","-5,10","-4,20","-13,75","0","0","8,92"
"30.09.2025 22:53:17 UTC","25667063112","Bestellung","302-8053771-7343563","SP-BALL65CM-BK","Ceciliec Gymnastikball,Balancebälle für Fitnessstudio, Yoga, Schwangerschaft und Stabilität, Anti-Burst-Schweizer Ball mit Schnellpumpe (Schwarz)","1","amazon.de","Amazon","Florstadt","","61197","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","-2,25","-4,54","0","0","5,81"
"30.09.2025 22:56:31 UTC","25667063112","Bestellung","304-1078358-8716346","HO-AmbGldJr-12","Ceciliec Braunglasbehälter, 236 ml (8 oz) leere Kosmetikbehälter für DIY-Projekte, Bernsteinfarbene Gläser für Kerzenherstellung (12)","1","amazon.de","Amazon","Berlin","Berlin","10317","MarketplaceFacilitator","13,44","2,55","0","0","0","0","0","0","-2,55","-2,40","-5,57","0","0","5,47"
"30.09.2025 23:02:31 UTC","25667063112","Bestellung","028-3972020-7485937","HO-Mason-16oz12pack","Einmachgläser mit regulärer Öffnung, 473 ml, Einmachgläser mit silberfarbenem Metalldeckel und Bändern mit Messmarkierungen, zum Einkochen, Einko","1","amazon.de","Amazon","Bielefeld","","33604","MarketplaceFacilitator","21,84","4,15","0","0","0","0","0","0","-4,15","-3,90","-5,67","0","0","12,27"
"30.09.2025 23:11:28 UTC","25667063112","Bestellung","302-2164785-2037108","HO-FasciaRoller-BK","Schaumstoffrolle, Faszienrolle für Wirbelsäule & Rücken, Beine, Arme, Mittel-Harte Massagerolle für Fitness, Yoga und Pilates, Fitnessstudio-Ausr�","1","amazon.de","Amazon","Berlin","","12161","MarketplaceFacilitator","11,76","2,23","4,19","0,80","0","0","-4,19","-0,80","-2,23","-2,10","-5,20","0","0","4,46"
"30.09.2025 23:18:13 UTC","25667063112","Bestellung","028-8857457-0703543","SP-BALL65CM-BK","Gymnastikball - Balance-Bälle für Fitnessstudio, Yoga, Schwangerschaft und Stabilität - Anti-Burst-Schweizer Ball mit Schnellpumpe - Fitness-Zubeh�","1","amazon.de","Amazon","Rheinberg","","47495","","11,76","2,23","0","0","0","0","0","0","0","-2,10","-4,54","0","0","7,35"
"30.09.2025 23:45:35 UTC","25667063112","Bestellung","303-1127512-7895541","SP-BANDSSET-BE2","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Plankstadt","","68723","MarketplaceFacilitator","5,87","1,12","0","0","0","0","0","0","-1,12","-1,05","-2,62","0","0","2,20"
"30.09.2025 23:55:59 UTC","25667063112","Bestellung","304-4648574-6263516","HO-CampingTarp-Gray","Camping Tarp, wasserdichte Regenfliegenplane für Hängematte und Unterschlupf, Campingzubehör mit Zeltheringen und Tragetasche","1","amazon.de","Amazon","Melle","","49328","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,55","-3,90","0","0","7,83"
"01.10.2025 00:05:30 UTC","25667063112","Bestellung","028-6557943-2665120","HO-Chair-Blue","Bodenstuhl klappbar, Bodensessel mit Liegefunktion, Bodenstuhl mit Rückenlehne für Meditation, Yoga, Camping oder als Lesen Spielen, Meditationsstuh","1","amazon.de","Amazon","Leipzig","","04347","","29,40","5,59","0","0","0","0","0","0","0","0","-5,91","0","0","29,08"
"01.10.2025 00:07:49 UTC","25667063112","Bestellung","304-7341437-6871506","SP-BANDSSET-BE4","Blood Flow Restriction Bands für Arme Beine Gesäß Occlusion Training, gewinnen Muskeln ohne schweres Gewicht Heben, Quick-Release elastischen Rieme","1","amazon.de","Amazon","Allensbach","","78476","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-3,42","0","0","9,69"
