"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.06.2025 22:56:34 UTC","25006095692","Bestellung","028-4259121-9659551","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Berlin","","13347","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,48","0","0","9,01"
"30.06.2025 23:06:02 UTC","25006095692","Bestellung","028-3041645-3187561","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Deutschlandsberg","","8530","MarketplaceFacilitator","17,64","3,53","0","0","0","0","0","0","-3,53","-3,15","-5,48","0","0","9,01"
"30.06.2025 23:26:44 UTC","25006095692","Bestellung","306-1315884-8898725","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Knittlingen","","75438","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,48","0","0","9,01"
"30.06.2025 23:45:46 UTC","25006095692","Bestellung","305-2052714-3100349","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Troisdorf","","53842","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,48","0","0","9,01"
"01.07.2025 20:16:46 UTC","25006095692","Bestellung","302-6697226-0678713","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Frankfurt am Main","","60433","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,48","0","0","9,01"
"01.07.2025 21:56:07 UTC","25006095692","Bestellung","306-1764835-2581922","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Münster","","48167","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-0,30","-5,48","0","0","11,86"
"01.07.2025 23:09:56 UTC","25006095692","Bestellung","302-9250310-3979551","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Berchem","","2600","MarketplaceFacilitator","17,64","3,70","2,88","0,61","0","0","0","0","-4,31","-3,15","-8,41","0","0","8,96"
"01.07.2025 23:12:38 UTC","25006095692","Bestellung","306-2552168-3517102","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Osterode am Harz","Niedersachsen","37520","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,48","0","0","9,01"
"01.07.2025 23:49:55 UTC","25006095692","Bestellung","302-3525570-1108316","08de-Coat WdHngr-Vtg6pk","Premium Holzbügel-Set 6er - Extrabreite Schultern & 360°-Drehhaken | Mit Hosensteg für Mäntel, Jacken & Kleider | Glatte Oberfläche (Naturholz)","1","amazon.de","Amazon","Nürnberg","","90451","MarketplaceFacilitator","17,64","3,35","0","0","0","0","0","0","-3,35","-3,15","-5,48","0","0","9,01"
"02.07.2025 04:53:12 UTC","25006095692","Servicegebühr","","","Werbekosten","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-85,58","0","-85,58"
