"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"14 Oct 2025 23:58:24 UTC","25778378962","Order","026-7436560-4581129","UK08-Coat WdHngr-Vtg6pk3","High-Grade Wooden Hangers - Set Of 6 - Heavy-Duty Wooden Coat Hangers with Wide Shoulders - Clothes Hangers with 6.3cm Shoulder Flares for Suits and G","1","amazon.co.uk","Amazon","St Peters","Guernsey","","","15.82","0","0","0","0","0","0","0","0","-2.85","-4.15","-0.14","0","8.68"
"15 Oct 2025 00:01:18 UTC","25778378962","Order","202-0804394-5165130","UK08-Watercolour card- 48pk2","Gold And Watercolor Thank You Cards for Thank You Notes! Bulk Set of 48 Blank Cards with Envelopes for Baby Shower Note Cards, Wedding Thank You Cards","1","amazon.co.uk","Amazon","GREENHITHE","Kent","DA9 9","MarketplaceFacilitator","8.32","1.66","0","0","0","0","0","0","-1.66","-1.50","-2.42","-0.08","0","4.32"
"15 Oct 2025 00:08:32 UTC","25778378962","Order","206-9117734-7884305","UK08-WdCoatRacks-Gry3","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks - Super Easy Assembly NO Tools Required - 3 Adjustable Sizes Free Standing Coat Stand, Hallway Coat Ha","1","amazon.co.uk","Amazon","CASTLEFORD","","WF10 5","MarketplaceFacilitator","16.66","3.33","0","0","0","0","0","0","-3.33","-3.00","-4.73","-0.15","0","8.78"
"15 Oct 2025 14:02:14 UTC","25778378962","Order","202-7957328-3149157","UK08-Coat WdHngr-Vtg6pk3","High-Grade Wooden Hangers - Set Of 6 - Heavy-Duty Wooden Coat Hangers with Wide Shoulders - Clothes Hangers with 6.3cm Shoulder Flares for Suits and G","1","amazon.co.uk","Amazon","Ballymoney","Co. Antrim","BT53 6","MarketplaceFacilitator","15.82","3.16","0","0","0","0","0","0","-3.16","-2.85","-4.15","-0.14","0","8.68"
"15 Oct 2025 14:13:00 UTC","25778378962","Order","202-3590663-5605913","UK08-4MSktHngr-6pk3","Premium 4-Tier Trouser Hangers with Clips (6 Pack) Strong & Durable Chrome Metal Skirt Hangers - Space Saving, Multi Layer Hanger for Trousers with No","1","amazon.co.uk","Amazon","SOUTHAMPTON","","SO17 1","MarketplaceFacilitator","14.15","2.83","0","0","0","0","0","0","-2.83","-2.55","-4.76","-0.15","0","6.69"
"15 Oct 2025 14:50:07 UTC","25778378962","Order","202-9753559-3321903","UK08-CoatRacks-Ntl","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks, Super Easy Assembly NO Tools Required, 3 Adjustable Sizes Free Standing Hallway Coat Hanger Hat Stand","5","amazon.co.uk","Amazon","London","","EC2A 2","MarketplaceFacilitator","83.30","16.65","0","0","0","0","0","0","-19.98","-18.00","-45.40","-1.27","0","15.30"
"15 Oct 2025 14:50:07 UTC","25778378962","Order","202-9753559-3321903","UK08-CoatRacks-Ntl","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks, Super Easy Assembly NO Tools Required, 3 Adjustable Sizes Free Standing Hallway Coat Hanger Hat Stand","1","amazon.co.uk","Amazon","London","","EC2A 2","","16.66","3.33","0","0","0","0","0","0","0","0","-9.08","-0.18","0","10.73"
"15 Oct 2025 15:29:12 UTC","25778378962","Order","205-9587098-4657144","UK08-WdCoatRacks-Chy3","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks - Super Easy Assembly NO Tools Required - 3 Adjustable Sizes Free Standing Coat Stand, Hallway Coat Ha","1","amazon.co.uk","Amazon","COLCHESTER","","CO4 6","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-4.73","-0.15","0","8.09"
"15 Oct 2025 16:06:33 UTC","25778378962","Order","202-9753559-3321903","UK08-CoatRacks-Ntl","High-Grade Wooden Tree Coat Rack Stand, 6 Hooks, Super Easy Assembly NO Tools Required, 3 Adjustable Sizes Free Standing Hallway Coat Hanger Hat Stand","4","amazon.co.uk","Amazon","London","","EC2A 2","MarketplaceFacilitator","66.64","13.32","0","0","0","0","0","0","-13.32","-12.00","-36.32","-0.97","0","17.35"
"15 Oct 2025 16:16:42 UTC","25778378962","Order","026-2068152-2369960","UK08-Notebook-Grey2pk","PAPERCODE Lined Journal Notebooks (2 Pack) - Luxury Journals for Writing w/ 130 Pages, Soft Cover - Executive Notebooks for Work, Travel, College - Gr","1","amazon.co.uk","Amazon","NORWICH","","NR15 2","MarketplaceFacilitator","6.66","1.33","0","0","0","0","0","0","-1.33","-1.20","-2.42","-0.07","0","2.97"
