"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"1 Nov 2025 19:30:20 UTC","25755834732","Order","204-2466533-9638737","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.co.uk","Amazon","SCUNTHORPE","","DN16 3","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-3.13","-0.11","0","7.68"
"1 Nov 2025 20:30:25 UTC","25755834732","Order","206-9025313-6411549","Mixing Bowl Set-0120","FIMLOY Stainless Steel Mixing Bowls Set with Lids, Home Kitchen Cooking Essentials Household Must Haves for Baking, 5 Pieces","1","amazon.co.uk","Amazon","LONDON","","SE1 4","MarketplaceFacilitator","11.66","2.33","0.42","0.08","0","0","-0.42","-0.08","-2.33","-2.10","-3.58","-0.11","0","5.87"
"1 Nov 2025 22:35:58 UTC","25755834732","Order","206-0732660-2182731","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.co.uk","Amazon","KING'S LYNN","","PE31 8","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-3.13","-0.11","0","7.68"
"1 Nov 2025 22:56:07 UTC","25755834732","Order","206-5106438-9718731","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.co.uk","Amazon","LONDON","","SW8 3","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-3.13","-0.11","0","7.68"
"2 Nov 2025 04:43:52 UTC","25755834732","Service Fee","","","Cost of Advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-138.38","0","-138.38"
"2 Nov 2025 19:16:15 UTC","25755834732","Order","204-9910405-4201916","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.co.uk","Amazon","Nottingham","","NG1 3","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-3.13","-0.11","0","7.68"
"3 Nov 2025 12:23:13 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:23:17 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:23:20 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:23:32 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.56","-4.56"
"3 Nov 2025 12:23:36 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.56","-4.56"
"3 Nov 2025 12:23:36 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.56","-4.56"
"3 Nov 2025 12:23:45 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:23:45 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-6.84","-6.84"
"3 Nov 2025 12:23:48 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:23:51 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.56","-4.56"
"3 Nov 2025 12:24:04 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:24:07 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.28","-2.28"
"3 Nov 2025 12:25:14 UTC","25854150352","FBA Inventory Fee","Xpa7k9l384","","FBA Disposal Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4.56","-4.56"
"4 Nov 2025 01:11:22 UTC","25854150352","Transfer","","","To account ending with: 474","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-84.39","-84.39"
"4 Nov 2025 17:25:52 UTC","25854150352","Order","205-5989528-4673129","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.co.uk","Amazon","CHORLEY","Lancashire","PR7 3","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","-2.40","-3.13","-0.11","0","7.68"
"5 Nov 2025 16:10:04 UTC","25854150352","Order","206-2227323-8287509","14Cocktail Shaker-0120","Cocktail Shakers Set, 14 Piece Stainless Steel Bar Tools Kit with Shaking Tins, Flat Bottle Opener, Double Bar Jigger, Hawthorne Strainer, Shot Glasse","1","amazon.co.uk","Amazon","LONDON","","N7 8","MarketplaceFacilitator","13.32","2.67","4.16","0.83","0","0","0","0","-3.50","-2.40","-7.29","-0.19","0","7.60"
