"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"30 Jun 2025 23:43:09 UTC","25007815552","Order","026-5220458-9606737","HJ-LRC5-N4KV","Triple Insulated Stainless Steel Water Bottle Set - 500ml Insulated, Leakproof Travel Bottles Keep Hot & Cold - BPA-Free Reusable Flask","1","amazon.co.uk","Amazon","PETERBOROUGH","","PE4 7","MarketplaceFacilitator","13.32","2.67","0","0","0","0","0","0","-2.67","0","-2.97","-0.06","0","10.29"
"30 Jun 2025 23:50:00 UTC","25007815552","Order","203-5778527-7551507","Glass Drink Dispenser-0925","Generic Glass Drink Dispenser with Stainless Steel Tap - 3.8L, Clear, Classic, Leak Proof, Wide Mouth, Mason Jar Style, Metal Lid","1","amazon.co.uk","Amazon","ANTRIM","","BT41 2","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","0","-4.73","-0.09","0","7.67"
"1 Jul 2025 07:48:05 UTC","25007815552","Order","206-0496991-4500350","9W-TG1U-LF6Q","FineDine Mixing Bowls Set , 10 Piece Set ,(5 Bowls +5 Lids) Stainless Steel","1","amazon.co.uk","Amazon","BASILDON","","SS15 5","MarketplaceFacilitator","16.66","3.33","0.55","0.11","0","0","-0.55","-0.11","-3.33","0","-4.73","-0.09","0","11.84"
"1 Jul 2025 11:52:58 UTC","25007815552","Order","203-1891547-5177910","CK-0RGI-E3P7","Glass Food Containers with Insulated Lunch Bag & Ice Pack - Leak Proof Lunch Box Set with 2-Compartment Cooler Bag for Women & Men - Meal Prep Contain","1","amazon.co.uk","Seller","WOLVERHAMPTON","","WV10 6","MarketplaceFacilitator","16.66","3.33","0","0","0","0","0","0","-3.33","0","0","0","0","16.66"
"1 Jul 2025 13:31:15 UTC","25007815552","Order","203-4259181-7760343","CK-0RGI-E3P7","Glass Food Containers with Insulated Lunch Bag & Ice Pack - Leak Proof Lunch Box Set with 2-Compartment Cooler Bag for Women & Men - Meal Prep Contain","1","amazon.co.uk","Seller","DUNSTABLE","Beds","LU5 4","MarketplaceFacilitator","16.66","3.33","0","0","0","0","0","0","-3.33","0","0","0","0","16.66"
"1 Jul 2025 15:16:33 UTC","25007815552","Refund","202-2013531-9414764","HJ-LRC5-N4KV","Triple Insulated Stainless Steel Water Bottle Set - 500ml Insulated, Leakproof Travel Bottles Keep Hot & Cold - BPA-Free Reusable Flask","1","amazon.co.uk","Amazon","HORNSEA","","HU18 1","MarketplaceFacilitator","-13.32","-2.67","-0.42","-0.08","0","0","0.42","0.08","2.67","0","0","0","0","-13.32"
"1 Jul 2025 15:28:20 UTC","25007815552","Order","204-4162582-3205167","CK-0RGI-E3P7","Glass Food Containers with Insulated Lunch Bag & Ice Pack - Leak Proof Lunch Box Set with 2-Compartment Cooler Bag for Women & Men - Meal Prep Contain","1","amazon.co.uk","Seller","NOTTINGHAM","","NG8 5","MarketplaceFacilitator","16.66","3.33","0","0","0","0","0","0","-3.33","0","0","0","0","16.66"
"1 Jul 2025 18:10:21 UTC","25007815552","Order","203-6475120-7014722","QO-1RKS-8VOB","FineDine Mixing Bowls Set - 5-Piece, Easy-Grip, Stainless Steel Mixing Bowls for Baking, Cooking, Salad & Food Prep - Large, Medium and Small Metal Ne","1","amazon.co.uk","Amazon","Faversham","Kent","ME13 8","MarketplaceFacilitator","14.16","2.83","0","0","0","0","0","0","-2.83","0","-4.58","-0.09","0","9.49"
"1 Jul 2025 19:13:40 UTC","25007815552","Order","204-4985620-5538744","QO-1RKS-8VOB","FineDine Mixing Bowls Set - 5-Piece, Easy-Grip, Stainless Steel Mixing Bowls for Baking, Cooking, Salad & Food Prep - Large, Medium and Small Metal Ne","1","amazon.co.uk","Amazon","ALTON","","GU34 4","MarketplaceFacilitator","14.16","2.83","0","0","0","0","0","0","-2.83","0","-4.58","-0.09","0","9.49"
"1 Jul 2025 19:17:40 UTC","25007815552","Order","204-3259525-4840339","9W-TG1U-LF6Q","FineDine Mixing Bowls Set , 10 Piece Set ,(5 Bowls +5 Lids) Stainless Steel","1","amazon.co.uk","Amazon","Tilbury","United Kingdom","RM18 7","","16.66","3.33","0","0","0","0","0","0","0","0","-4.73","0","0","15.26"
