"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 1, 2025 1:38:10 AM PDT","24644340901","Liquidations","29605085872551","X004CWJIID","SafeRest Zippered Mattress Protector - Premium15-18 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - King","1","","Standard Orders","","","","","","4.54","0","0","0","0","0","0","0","0","0","0","0","0","-1.68","0","2.86"
"Oct 1, 2025 4:55:52 AM PDT","24644340901","Liquidations","29606772607551","X004CWN0OV","SafeRest Zippered Mattress Protector - Premium 6-9 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - Full","1","","Standard Orders","","","","","","5.18","0","0","0","0","0","0","0","0","0","0","0","0","-1.38","0","3.80"
"Oct 1, 2025 5:27:48 AM PDT","24644340901","Liquidations","29581044324551","X004CWRFJR","SafeRest Zippered Mattress Protector - Premium 9-12 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - King","1","","Standard Orders","","","","","","5.19","0","0","0","0","0","0","0","0","0","0","0","0","-1.78","0","3.41"
"Oct 1, 2025 7:59:14 AM PDT","24644340901","Liquidations","29606772607551","X004CWR87L","SafeRest Full Premium Waterproof Bed Bug Proof Mattress Encasement (fits 9-12in)","1","","Standard Orders","","","","","","5.52","0","0","0","0","0","0","0","0","0","0","0","0","-1.63","0","3.89"
"Oct 1, 2025 11:14:53 AM PDT","24644340901","Order","111-6461168-6673824","3PM-15-18""-Queen","SafeRest Zippered Mattress Protector - Premium 15-18 Inch Waterproof Mattress Cover for Bed - Breathable, Noiseless Washable Mattress Encasement - Que","1","amazon.com","Standard Orders","Amazon","BOSTON","MA","02199","MarketplaceFacilitator","41.00","2.56","0","0","0","0","0","0","0","0","-2.56","-6.15","-7.33","0","0","27.52"
"Oct 4, 2025 12:51:33 AM PDT","24644340901","Liquidations","29847905814551","X004CWTA5T","SafeRest Zippered Mattress Protector - Premium 9-12 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - Twin","1","","Standard Orders","","","","","","2.08","0","0","0","0","0","0","0","0","0","0","0","0","-0.91","0","1.17"
"Oct 4, 2025 6:45:43 AM PDT","24644340901","Liquidations","29887290539551","X004CWN6KJ","SafeRest Zippered Mattress Protector - Premium 12-15 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - Queen","1","","Standard Orders","","","","","","4.13","0","0","0","0","0","0","0","0","0","0","0","0","-1.42","0","2.71"
"Oct 4, 2025 11:06:07 AM PDT","24644340901","Liquidations","29899253822551","X004CWTMUR","SafeRest Zippered Mattress Protector - Premium 9-12 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - Twin XL","1","","Standard Orders","","","","","","3.18","0","0","0","0","0","0","0","0","0","0","0","0","-1.08","0","2.10"
"Oct 6, 2025 2:49:21 AM PDT","24644340901","Liquidations","30079636932551","X004CWJIID","SafeRest Zippered Mattress Protector - Premium15-18 Inch Waterproof Mattress Cover for Bed - Breathable & Noiseless Washable Mattress Encasement - King","1","","Standard Orders","","","","","","4.71","0","0","0","0","0","0","0","0","0","0","0","0","-1.71","0","3.00"
"Oct 7, 2025 10:12:30 AM PDT","24644340901","Refund","112-0183112-7116268","3PM-15-18""-King","SafeRest Zippered Mattress Protector - Premium15-18 Inch Waterproof Mattress Cover for Bed - Breathable, Noiseless Washable Mattress Encasement - King","1","amazon.com","Standard Orders","Amazon","HUDSON","FL","34667","MarketplaceFacilitator","-40.00","-2.80","0","0","0","0","0","0","0","0","2.80","4.80","0","0","0","-35.20"
