"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"01.07.2025 03:33:06 UTC","25109903102","Liquidationen","27258159263552","X0024RC9DL","8-teiliges Profi-Küchenwerkzeug-Set aus hochwertigem Edelstahl, galvanisch veredelt, geschmiedet, mit Filztasche","2","","","","","","","0,40","0","0","0","0","0","0","0","0","0","0","-0,82","0","-0,42"
"01.07.2025 03:33:06 UTC","25109903102","Liquidationen","27258159263552","X0024RC9DL","8-teiliges Profi-Küchenwerkzeug-Set aus hochwertigem Edelstahl, galvanisch veredelt, geschmiedet, mit Filztasche","3","","","","","","","0,60","0","0","0","0","0","0","0","0","0","0","-1,23","0","-0,63"
"01.07.2025 03:37:24 UTC","25109903102","Liquidationen","27266703802552","X0024RC9DL","8-teiliges Profi-Küchenwerkzeug-Set aus hochwertigem Edelstahl, galvanisch veredelt, geschmiedet, mit Filztasche","21","","","","","","","4,20","0","0","0","0","0","0","0","0","0","0","-8,61","0","-4,41"
"01.07.2025 03:37:24 UTC","25109903102","Liquidationen","27266703802552","X0024RC9DL","8-teiliges Profi-Küchenwerkzeug-Set aus hochwertigem Edelstahl, galvanisch veredelt, geschmiedet, mit Filztasche","3","","","","","","","0,60","0","0","0","0","0","0","0","0","0","0","-1,23","0","-0,63"
"01.07.2025 03:39:49 UTC","25109903102","Liquidationen","25419274064552","X00250PW8V","Duschsitzbank für Badewanne,Duschstuhl Für Senioren,Duschbank Badestuhl,Verstellbare Duschsitzbank für Senioren und Behinderte, Badezimmer Duschsitze (weiße)","1","","","","","","","0,61","0","0","0","0","0","0","0","0","0","0","-3,30","0","-2,69"
"01.07.2025 03:39:49 UTC","25109903102","Liquidationen","25419274064552","X00250PW8V","Duschsitzbank für Badewanne,Duschstuhl Für Senioren,Duschbank Badestuhl,Verstellbare Duschsitzbank für Senioren und Behinderte, Badezimmer Duschsitze (weiße)","1","","","","","","","0,61","0","0","0","0","0","0","0","0","0","0","-3,30","0","-2,69"
"01.07.2025 03:39:49 UTC","25109903102","Liquidationen","25419274064552","X00250PW8V","Duschsitzbank für Badewanne,Duschstuhl Für Senioren,Duschbank Badestuhl,Verstellbare Duschsitzbank für Senioren und Behinderte, Badezimmer Duschsitze (weiße)","1","","","","","","","0,61","0","0","0","0","0","0","0","0","0","0","-3,30","0","-2,69"
"01.07.2025 03:47:12 UTC","25109903102","Liquidationen","25425138261552","X00250PW8V","Duschsitzbank für Badewanne,Duschstuhl Für Senioren,Duschbank Badestuhl,Verstellbare Duschsitzbank für Senioren und Behinderte, Badezimmer Duschsitze (weiße)","1","","","","","","","0,61","0","0","0","0","0","0","0","0","0","0","-3,30","0","-2,69"
"01.07.2025 03:47:12 UTC","25109903102","Liquidationen","25425138261552","X00250PW8V","Duschsitzbank für Badewanne,Duschstuhl Für Senioren,Duschbank Badestuhl,Verstellbare Duschsitzbank für Senioren und Behinderte, Badezimmer Duschsitze (weiße)","1","","","","","","","0,61","0","0","0","0","0","0","0","0","0","0","-3,30","0","-2,69"
"01.07.2025 03:47:12 UTC","25109903102","Liquidationen","25425138261552","X00250PW8V","Duschsitzbank für Badewanne,Duschstuhl Für Senioren,Duschbank Badestuhl,Verstellbare Duschsitzbank für Senioren und Behinderte, Badezimmer Duschsitze (weiße)","1","","","","","","","0,61","0","0","0","0","0","0","0","0","0","0","-3,30","0","-2,69"
