"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"14 Oct 2025 18:24:30 UTC","25777908732","Order","202-9584533-6197154","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","AIRDRIE","","ML6 7","MarketplaceFacilitator","12.49","2.50","0.55","0.11","0","0","-0.55","-0.11","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 18:25:28 UTC","25777908732","Order","203-0269725-9385921","Wooden Hangers-0821","Wide Shoulder Wooden Hangers Coat Hangers High-Grade Smooth Finish Non Slip Wide Shoulder Hangers for Clothes 6 Pack, for Closet, Jacket, Dressed, Hol","1","amazon.co.uk","Amazon","FERRYHILL","","DL17 9","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-4.99","-0.16","0","7.82"
"14 Oct 2025 19:35:26 UTC","25777908732","Order","203-6706491-0321933","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","GREENHITHE","","DA9 9","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 19:45:30 UTC","25777908732","Order","205-0570695-0577122","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","COLCHESTER","Essex","CO4 9","MarketplaceFacilitator","12.49","2.50","0.56","0.11","0","0","-0.56","-0.11","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 20:13:52 UTC","25777908732","Order","203-9003395-0192300","Mortar and Pestle Set-0822","Mortar and Pestle Set - 6 Inch Granite, Large Molcajete Bowl with Stone Grinder - Spice, Herb and Avocado Masher for Guacamole, Salsa and Pesto - Hold","1","amazon.co.uk","Seller","BLACKPOOL","","FY1 5","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.95","0","-0.04","0","8.83"
"14 Oct 2025 20:17:48 UTC","25777908732","Order","203-6586396-3796360","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","RUSHDEN","","NN10 6","MarketplaceFacilitator","12.49","2.50","0.82","0.17","0","0","-0.82","-0.17","-2.50","-0.30","-3.26","-0.08","0","8.85"
"14 Oct 2025 20:24:34 UTC","25777908732","Order","202-7410871-3733123","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","CLAYBROOKE MAGNA","Leicestershire","LE17 5","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 20:35:28 UTC","25777908732","Order","202-1319438-9667515","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","Falkirk","Scotland","FK2 9","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 20:42:02 UTC","25777908732","Order","205-7949762-3108321","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","BISHOP AUCKLAND","","DL14 6","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 20:42:10 UTC","25777908732","Order","206-5686076-4406758","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","MANSFIELD","","NG20 8","MarketplaceFacilitator","12.49","2.50","0","0","0","0","0","0","-2.50","-2.25","-3.26","-0.12","0","6.86"
"14 Oct 2025 20:44:14 UTC","25777908732","Order","026-6004652-5435527","Adirondack Chair Cushion-1023","Ptsuker Adirondack Chair Cushion - High Back Patio Chair Cushion for Outdoor Furniture - Outdoor Chair Cushions for Rocking Chairs, Front Porch, Yard","1","amazon.co.uk","Seller","BENNIWORTH","LINCOLNSHIRE","LN8 6","MarketplaceFacilitator","27.49","5.50","0","0","0","0","0","0","-5.50","-4.95","0","-0.10","0","22.44"
"14 Oct 2025 20:50:53 UTC","25777908732","Order","203-8571908-0662742","Kitchen Utensil Set-0820","Stainless-Steel Kitchen Utensil Set - 10-Piece Premium Nonstick & Heat Resistant Gadgets, Turner, Spaghetti Server, Ladle, Serving Spoons, Whisk, Tong","1","amazon.co.uk","Amazon","Dalry","","KA245","MarketplaceFacilitator","12.49","2.50","2.07","0.42","0","0","0","0","-2.92","-2.25","-5.33","-0.16","0","6.82"
"14 Oct 2025 21:00:08 UTC","25777908732","Refund","204-9403325-2653908","Wooden Hangers-0821","Wide Shoulder Wooden Hangers Coat Hangers High-Grade Smooth Finish Non Slip Wide Shoulder Hangers for Clothes 6 Pack, for Closet, Jacket, Dressed, Hol","1","amazon.co.uk","Amazon","HITCHIN","","SG4 0","MarketplaceFacilitator","-15.82","-3.17","0","0","0","0","0","0","3.17","2.28","0","0.06","0","-13.48"
"14 Oct 2025 21:00:41 UTC","25777908732","Order","206-7833607-9412353","Projector Screen-0823","Inflatable Projector Screen, 16FT Inflatable Movie Screen Outdoor One-piece Design Front & Rear Projection Blow Up 16:9 HD Movie Screen Outdoor Projec","1","amazon.co.uk","Seller","SAFFRON WALDEN","Essex","CB10 2","MarketplaceFacilitator","74.99","15.00","0","0","0","0","0","0","-15.00","0","0","0","0","74.99"
"14 Oct 2025 21:17:14 UTC","25777908732","Order","204-9267277-2721117","Projector Screen-1211","Holiday Styling Inflatable Projector Screen - 16 Ft Blow Up Cinema & Outdoor Stand - Portable Screens w/ Front or Rear Movie Projection & Bonus Storag","1","amazon.co.uk","Seller","Stretton on Dunsmore","Warwickshire","CV23 9","MarketplaceFacilitator","83.32","16.67","0","0","0","0","0","0","-16.67","0","0","0","0","83.32"
