"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.06.2025 22:10:38 UTC","25045841852","Erstattung","303-4593402-2096360","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","1","amazon.de","Verkäufer","Rösrath","","51503","MarketplaceFacilitator","-84,03","-15,96","0","0","0","0","0","0","15,96","0","0","0","0","-84,03"
"30.06.2025 22:19:32 UTC","25045841852","Bestellung","303-4593402-2096360","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","1","amazon.de","Verkäufer","Rösrath","","51503","MarketplaceFacilitator","84,03","15,96","0","0","0","0","0","0","-15,96","0","0","0","0","84,03"
"30.06.2025 22:28:38 UTC","25045841852","Bestellung","306-2663766-5070745","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","2","amazon.de","Verkäufer","Remscheid","Nordrhein-Westfalen","42897","","199,98","0","0","0","0","0","0","0","0","0","0","0","0","199,98"
"01.07.2025 09:55:04 UTC","25045841852","Bestellung","303-4067979-1896363","Projector Screen-0823","Aufblasbare Projektor-Leinwand für den Außenbereich, 508 cm (200 Zoll), mit dickem, luftdichtem Material für tragbare Front-/Rückprojektion - Hint","1","amazon.de","Verkäufer","Lohmar","","53797","MarketplaceFacilitator","80,66","15,33","0","0","0","0","0","0","-15,33","-7,20","0","0","0","73,46"
"01.07.2025 20:20:35 UTC","25045841852","Bestellung","304-8349243-8993941","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","2","amazon.de","Verkäufer","Linnich","Nordrhein-Westfalen","52441","","199,98","0","0","0","0","0","0","0","0","0","0","0","0","199,98"
"01.07.2025 21:58:17 UTC","25045841852","Bestellung","028-8762452-8626724","Grass Wall Panels-0823","12 Stück Künstliche Pflanzenwand 50X50 cm UV Geschützt Künstliche Pflanzen Rasen Wand Künstliche Buchsbaumplatten Buchsbaumhecke Wandpaneele für","1","amazon.de","Verkäufer","Schwandorf","Bayern","92421","MarketplaceFacilitator","42,01","7,98","0","0","0","0","0","0","-7,98","0","0","0","0","42,01"
"01.07.2025 22:04:09 UTC","25045841852","Bestellung","305-3943590-8709158","Steamer Chair-0823","Faltbare Sonnenliege aus Holz mit verstellbarer Rückenlehne & Fußstütze - witterungsbeständiger Akazienholz-Liegestuhl für Garten, Terrasse & Poo","1","amazon.de","Verkäufer","berlin","berlin","14165","MarketplaceFacilitator","84,03","15,96","0","0","0","0","0","0","-15,96","-15,00","0","0","0","69,03"
"01.07.2025 22:10:17 UTC","25045841852","Bestellung","304-4167135-2357168","Grass Wall Panels-0823","12 Stück Künstliche Pflanzenwand 50X50 cm UV Geschützt Künstliche Pflanzen Rasen Wand Künstliche Buchsbaumplatten Buchsbaumhecke Wandpaneele für","1","amazon.de","Verkäufer","Troisdorf","","53840","MarketplaceFacilitator","42,01","7,98","0","0","0","0","0","0","-7,98","-4,65","0","0","0","37,36"
"02.07.2025 05:03:05 UTC","25045841852","Servicegebühr","","","Werbekosten","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-72,82","0","-72,82"
"02.07.2025 10:27:02 UTC","25045841852","Erstattung","028-7871023-2665919","Projector Screen-0823","Aufblasbare Projektor-Leinwand für den Außenbereich, 508 cm (200 Zoll), mit dickem, luftdichtem Material für tragbare Front-/Rückprojektion - Hint","1","amazon.de","Verkäufer","Althegnenberg","Bayern","82278","MarketplaceFacilitator","-76,58","-14,55","0","0","0","0","0","0","14,55","0","0","0","0","-76,58"
"02.07.2025 21:00:17 UTC","25045841852","Bestellung","304-5066612-4536310","Projector Screen-0823","Aufblasbare Projektor-Leinwand für den Außenbereich, 508 cm (200 Zoll), mit dickem, luftdichtem Material für tragbare Front-/Rückprojektion - Hint","1","amazon.de","Verkäufer","Potsdam","","14476","MarketplaceFacilitator","80,66","15,33","0","0","0","0","0","0","-15,33","0","0","0","0","80,66"
"02.07.2025 22:13:23 UTC","25045841852","Bestellung","028-0447771-5061957","Grass Wall Panels-0823","12 Stück Künstliche Pflanzenwand 50X50 cm UV Geschützt Künstliche Pflanzen Rasen Wand Künstliche Buchsbaumplatten Buchsbaumhecke Wandpaneele für","1","amazon.de","Verkäufer","Hamburg","","22453","MarketplaceFacilitator","42,01","7,98","0","0","0","0","0","0","-7,98","-7,50","0","0","0","34,51"
"02.07.2025 22:21:27 UTC","25045841852","Erstattung","303-7340859-3949924","Projector Screen-0823","Aufblasbare Projektor-Leinwand für den Außenbereich, 508 cm (200 Zoll), mit dickem, luftdichtem Material für tragbare Front-/Rückprojektion - Hint","1","amazon.de","Verkäufer","Freilingen","","56244","MarketplaceFacilitator","-15,63","-2,97","0","0","0","0","0","0","2,97","0,06","0","0","0","-15,57"
"03.07.2025 17:42:13 UTC","25109966982","Bestellung","028-2048319-3821156","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","2","amazon.de","Verkäufer","Hunderdorf","","94336","","199,98","0","0","0","0","0","0","0","0","-30,00","0","0","0","169,98"
"03.07.2025 21:16:33 UTC","25109966982","Anpassung","303-9434369-8967511","Adirondack Chair-0820","Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","63,46","63,46"
"03.07.2025 22:42:38 UTC","25109966982","Bestellung","305-0921087-1616348","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","1","amazon.de","Verkäufer","Freudenstadt","","72250","MarketplaceFacilitator","84,03","15,96","0","0","0","0","0","0","-15,96","-15,00","0","0","0","69,03"
"03.07.2025 22:42:39 UTC","25109966982","Übertrag","","","Für Konten mit folgenden Endziffern: 783","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-927,32","-927,32"
"04.07.2025 22:47:21 UTC","25109966982","Bestellung","305-0513882-5405148","Grass Wall Panels-0823","12 Stück Künstliche Pflanzenwand 50X50 cm UV Geschützt Künstliche Pflanzen Rasen Wand Künstliche Buchsbaumplatten Buchsbaumhecke Wandpaneele für","1","amazon.de","Verkäufer","Geseke","","59590","MarketplaceFacilitator","42,01","7,98","0","0","0","0","0","0","-7,98","-7,50","0","0","0","34,51"
"04.07.2025 22:51:38 UTC","25109966982","Bestellung","305-9606514-7668304","Adirondack Chair-0820","Ptsuker Adirondack-Stuhl, Klappstuhl aus Holz, wetterbeständig, Akazienholz, faltbare Feuerschalenstühle für Veranda, Deck, Rasen und Lagerfeuer, T","1","amazon.de","Verkäufer","Lüblow","","19288","MarketplaceFacilitator","84,03","15,96","0","0","0","0","0","0","-15,96","-15,00","0","0","0","69,03"
"05.07.2025 20:26:42 UTC","25109966982","Bestellung","304-6134254-6094759","Grass Wall Panels-0823","12 Stück Künstliche Pflanzenwand 50X50 cm UV Geschützt Künstliche Pflanzen Rasen Wand Künstliche Buchsbaumplatten Buchsbaumhecke Wandpaneele für","1","amazon.de","Verkäufer","Hannover","","30165","MarketplaceFacilitator","42,01","7,98","0","0","0","0","0","0","-7,98","-7,50","0","0","0","34,51"
"07.07.2025 08:45:40 UTC","25109966982","Versand durch Amazon Lagergebühr","","","FBA-Lagergebühr","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-1,85","-1,85"
"08.07.2025 19:03:24 UTC","25109966982","Bestellung","306-7381579-5410767","Projector Screen-0823","Aufblasbare Projektor-Leinwand für den Außenbereich, 508 cm (200 Zoll), mit dickem, luftdichtem Material für tragbare Front-/Rückprojektion - Hint","1","amazon.de","Verkäufer","Frankfurt (oder)","","15236","","94,07","0","0","0","0","0","0","0","0","-14,11","0","0","0","79,96"
"08.07.2025 20:15:57 UTC","25109966982","Bestellung","028-2356744-2260360","Projector Screen-0823","Aufblasbare Projektor-Leinwand für den Außenbereich, 508 cm (200 Zoll), mit dickem, luftdichtem Material für tragbare Front-/Rückprojektion - Hint","1","amazon.de","Verkäufer","Emmering","Bayern","82275","","94,07","0","0","0","0","0","0","0","0","-14,11","0","0","0","79,96"
