"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"1 Jul 2025 00:05:14 UTC","25045997512","Order","206-7962785-2786708","13-ShowerChair-White","Over Tub Shower Bench with Adjustable Height - Shower Chair for Elderly & Disabled Adults | Non-Slip Seat & Handles | Includes Tote Bag (White)","1","amazon.co.uk","Amazon","HESSLE","N Humberside","HU13 9","MarketplaceFacilitator","37.49","7.50","0","0","0","0","0","0","-7.50","-6.75","-6.92","-0.28","0","23.54"
"1 Jul 2025 00:07:04 UTC","25045997512","Order","204-4031688-5401117","13-WeightedBlanket-Nvy","BREFR Weighted Blanket King Size 220x230 cm, 20 lbs - Heavy Blanket for Adults | Calms Restlessness & Promotes Relaxation | Soft Navy Cover (Machine W","1","amazon.co.uk","Amazon","PONTEFRACT","","WF7 7","MarketplaceFacilitator","39.99","8.00","0","0","0","0","0","0","-8.00","-7.20","-7.07","-0.28","0","25.44"
"1 Jul 2025 06:36:57 UTC","25045997512","Order","026-0648666-3750721","13-GelPillow-King","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x90 cm","1","amazon.co.uk","Amazon","Gosport","Hampshire","PO13 0","MarketplaceFacilitator","17.49","3.50","1.66","0.33","0","0","-1.66","-0.33","-3.50","-3.15","-5.01","-0.16","0","9.17"
"1 Jul 2025 08:41:34 UTC","25045997512","Service Fee","","","Subscription","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-13.46","-13.46"
"1 Jul 2025 13:08:29 UTC","25045997512","Order","204-3859622-0718714","13-GelPillow-Queen","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x75 cm","1","amazon.co.uk","Amazon","CHALFONT ST. GILES","","HP8 4","MarketplaceFacilitator","15.82","3.17","0.82","0.17","0","0","-0.82","-0.17","-3.17","-2.85","-5.01","-0.16","0","7.80"
"1 Jul 2025 19:44:58 UTC","25045997512","Order","203-7674516-4334723","13-GelPillow-Queen","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x75 cm","1","amazon.co.uk","Amazon","AYLESBURY","Bucks","HP22 6","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-5.01","-0.16","0","7.80"
"1 Jul 2025 20:07:41 UTC","25045997512","Order","204-0804696-2214710","13-GelPillow-King","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x90 cm","1","amazon.co.uk","Amazon","EDINBURGH","Midlothian","EH3 6","MarketplaceFacilitator","17.49","3.50","0","0","0","0","0","0","-3.50","0","-5.01","-0.10","0","12.38"
"1 Jul 2025 20:25:20 UTC","25045997512","Order","206-8266758-4080338","13-GelPillow-King","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x90 cm","1","amazon.co.uk","Amazon","CLACKMANNAN","Clackmannanshire","FK10 4","MarketplaceFacilitator","17.49","3.50","0","0","0","0","0","0","-3.50","-2.70","-5.01","-0.15","0","9.63"
"1 Jul 2025 20:29:48 UTC","25045997512","Order","203-7829658-9657120","13-GelPillow-King","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x90 cm","1","amazon.co.uk","Amazon","BRIDGWATER","","TA6 7","MarketplaceFacilitator","17.49","3.50","0","0","0","0","0","0","-3.50","-3.15","-5.01","-0.16","0","9.17"
"1 Jul 2025 21:25:56 UTC","25045997512","Order","204-3859622-0718714","13-GelPillow-Queen","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x75 cm","1","amazon.co.uk","Amazon","CHALFONT ST. GILES","","HP8 4","MarketplaceFacilitator","15.82","3.17","0.83","0.17","0","0","-0.83","-0.17","-3.17","-2.85","-5.01","-0.16","0","7.80"
"1 Jul 2025 22:36:55 UTC","25045997512","Order","205-6073899-8651533","13-GelPillow-King","BREFR Hotel Quality Gel Fibre Pillow 2 Pack - Plush & Cooling for Ultimate Comfort | Hypoallergenic & Breathable | Restorative Sleep Support (50x90 cm","1","amazon.co.uk","Amazon","YATELEY","","GU46 6","MarketplaceFacilitator","17.49","3.50","0","0","0","0","0","0","-3.50","0","-5.01","-0.10","0","12.38"
