"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 1, 2025 12:49:05 AM PDT","24706489881","Order","113-3208147-7417861","16 Oz 6 Pack Regular","16 oz -6-Pack Regular Mouth Glass Jars with Lid & Seal Bands - Airtight Container for Pickling, Canning, Candles, Home Decor, Overnight Oats, Fruit Pr","1","amazon.com","Standard Orders","Amazon","RIVERSIDE","CA","92508","MarketplaceFacilitator","16.99","1.49","0","0","0","0","0","0","0","0","-1.49","-2.55","-7.40","0","0","7.04"
"Oct 1, 2025 12:51:43 AM PDT","24706489881","Order","112-7693060-5745839","Satin Antique-Viola","MA350 12inch Solid Wood Viola Satin Antique Finish Student Size Acoustic Viola for Adults, Beginners & Students Complete Starter Kit with Case, Bow, R","1","amazon.com","Standard Orders","Amazon","SOUTH SETAUKET","NY","11720","MarketplaceFacilitator","99.99","8.75","0","0","0","0","0","0","0","0","-8.75","-15.00","-17.21","0","0","67.78"
"Oct 1, 2025 12:57:48 AM PDT","24706489881","Liquidations","29118963374551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 1:02:05 AM PDT","24706489881","Liquidations","29118963357551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 1:05:58 AM PDT","24706489881","Order","111-8549779-8757037","08us-Coat WdHngr-Vtg6pk","Premium Wooden Hangers 6-Pack - Wide Shoulder Non-Slip Design for Coats, Jackets & Suits | 360° Rotating Closet Organizers | Durable & Space-Saving (","1","amazon.com","Standard Orders","Amazon","AUSTIN","TX","78704","MarketplaceFacilitator","23.99","1.98","0","0","0","0","0","0","0","0","-1.98","-3.60","-7.97","0","0","12.42"
"Oct 1, 2025 1:21:12 AM PDT","24706489881","Liquidations","29118963312551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 1:21:34 AM PDT","24706489881","Liquidations","29118963316551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 1:24:35 AM PDT","24706489881","Liquidations","29118963354551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 1:54:25 AM PDT","24706489881","Liquidations","29118963352551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 1:55:40 AM PDT","24706489881","Liquidations","29277481268551","X004FYG29B","Beard Trimming Apron with Suction Cups - 12x10 Inch Black Beard Hair Catcher for Men | Waterproof & Easy Clean | Ideal Shaving Gift (30x25 cm)","1","","Standard Orders","","","","","","0.17","0","0","0","0","0","0","0","0","0","0","0","0","-0.28","0","-0.11"
"Oct 1, 2025 1:59:06 AM PDT","24706489881","Liquidations","29118963353551","X004FYL877","Natural Jute Rope 328ft (2-Pack) – 3-Ply Thick Twine for Cat Scratching Posts, Gardening & DIY Crafts | Durable & Eco-Friendly | Gift Wrapping & Home Decor","1","","Standard Orders","","","","","","0.12","0","0","0","0","0","0","0","0","0","0","0","0","-0.32","0","-0.20"
"Oct 1, 2025 2:11:49 AM PDT","24706489881","Order","114-9729217-0274632","candy jar 12ps","8 Oz Glass Jars with Lids,12 Pack Premium Wide Mouth Small Jars and Candle Jars for Homemade Cosmetics, Decorating, Storing, Overnight Oats, Wedding F","1","amazon.com","Standard Orders","Amazon","HOUSTON","TX","77058","MarketplaceFacilitator","18.99","1.57","0","0","0","0","0","0","0","0","-1.57","-2.85","-7.88","0","0","8.26"
"Oct 1, 2025 2:15:10 AM PDT","24706489881","Order","114-0727024-9191429","16 Oz 5 Pack Regular","16 oz - 5-Pack Regular Mouth Glass Jars with Lid & Seal Bands - Airtight Container for Pickling, Canning, Candles, Home Decor, Overnight Oats, Fruit P","1","amazon.com","Standard Orders","Amazon","PITTSBURGH","PA","15241","MarketplaceFacilitator","15.99","0.96","0","0","0","0","0","0","0","0","-3.84","-9.60","-7.48","0","0","-3.97"
"Oct 1, 2025 2:15:10 AM PDT","24706489881","Order","114-0727024-9191429","16 Oz 5 Pack Regular","16 oz - 5-Pack Regular Mouth Glass Jars with Lid & Seal Bands - Airtight Container for Pickling, Canning, Candles, Home Decor, Overnight Oats, Fruit P","3","amazon.com","Standard Orders","Amazon","PITTSBURGH","PA","15241","","47.97","2.88","0","0","0","0","0","0","0","0","0","0","-22.44","0","0","28.41"
"Oct 1, 2025 2:17:05 AM PDT","24706489881","Order","112-4424302-0909804","blue--swing","60-Inch Heavy-Duty Rectangle Platform Swing for Backyards - 700lb Capacity Waterproof Outdoor, Kids & Adults Tree Swing (Blue)","1","amazon.com","Standard Orders","Amazon","BRITTON","SD","57430","MarketplaceFacilitator","44.98","1.89","0","0","0","0","0","0","0","0","-1.89","-6.75","-15.31","0","0","22.92"
