"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.09.2025 22:19:29 UTC","25667450722","Bestellung","302-3294043-9422757","12-TablePad-52X108","LOFERMA Premium Tischschoner 132x275 cm - wasserdichte Vinyl-Tischauflage mit Flanellrückseite | Schutz vor Flecken & Hitze (Grau)","1","amazon.de","Amazon","Wien","Wien","1120","","12,60","0","0","0","0","0","0","0","0","-2,25","-4,71","0","0","5,64"
"30.09.2025 22:29:34 UTC","25667450722","Bestellung","304-5307660-6585917","12-BartenderKit-8P-Slv","10-teiliges Premium Bartender Set mit Mahagoni-Holz & Edelstahl - Inkl. Cocktail Shaker, Barwerkzeuge & Aufbewahrungsbox | Perfekt für Home Bar, Part","1","amazon.de","Amazon","Ingolstadt","","85053","MarketplaceFacilitator","14,28","2,71","0","0","0","0","0","0","-2,71","-2,55","-3,33","0","0","8,40"
"30.09.2025 22:47:17 UTC","25667450722","Bestellung","306-4429369-9306735","12-GftSet-8s2gRwc","Whiskey Geschenkset mit 2X 300ml Gläsern, 8 Granit Whisky Steinen & rustikaler Holzkiste - Elegantes Whisky Accessoire für Bourbon, Scotch, Rum Män","1","amazon.de","Amazon","Kabelsketal","","06184","MarketplaceFacilitator","22,68","4,31","0","0","0","0","0","0","-4,31","-4,05","-4,94","0","0","13,69"
"01.10.2025 17:14:14 UTC","25667450722","Bestellung","305-5973387-1380327","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Bad Saarow","Brandenburg","15526","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-5,01","0","0","8,10"
"01.10.2025 20:45:41 UTC","25667450722","Bestellung","306-2003133-7488336","12-GftSet-8s2gRwc","Whiskey Geschenkset mit 2X 300ml Gläsern, 8 Granit Whisky Steinen & rustikaler Holzkiste - Elegantes Whisky Accessoire für Bourbon, Scotch, Rum Män","1","amazon.de","Amazon","Frauenkirchen","","7132","MarketplaceFacilitator","22,68","4,54","0","0","0","0","0","0","-4,54","-4,05","-4,94","0","0","13,69"
"01.10.2025 21:34:05 UTC","25667450722","Versand durch Amazon Lagergebühr","xp9nkAH718","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-11,71","-11,71"
"01.10.2025 21:34:42 UTC","25667450722","Versand durch Amazon Lagergebühr","xp9nkAH718","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-10,66","-10,66"
"01.10.2025 22:11:40 UTC","25667450722","Erstattung","305-5973387-1380327","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Bad Saarow","Brandenburg","15526","MarketplaceFacilitator","-15,96","-3,03","0","0","0","0","0","0","3,03","2,28","0","0","0","-13,68"
"01.10.2025 22:29:07 UTC","25667450722","Bestellung","028-2413158-5748353","12-Cello-4/4CCO-100","Cello 4/4 Set in voller Größe für Anfänger & Fortgeschrittene - Komplettset mit Etui, Bogen, Kolophonium & Saiten | Ideal für Kinder, Erwachsene","1","amazon.de","Amazon","Stendal","","39576","MarketplaceFacilitator","210,08","39,91","0","0","0","0","0","0","-39,91","-30,00","-25,36","0","0","154,72"
"01.10.2025 22:44:18 UTC","25667450722","Bestellung","304-8603708-1935519","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Berlin","","10997","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-5,01","0","0","8,10"
"01.10.2025 23:40:28 UTC","25667450722","Bestellung","304-7742686-3109946","12-CocktailShaker-5pcs-Silver","Professionelles Cocktail-Shaker-Set - Boston Shaker, Sieb & Japanischer Jigger | Inkl. exklusiver Rezeptkarten | Ideal für Bartending & Home-Bar (Sil","1","amazon.de","Amazon","Wien","","1140","MarketplaceFacilitator","15,96","3,19","0","0","0","0","0","0","-3,19","-2,85","-3,41","0","0","9,70"
"02.10.2025 02:50:45 UTC","25667450722","Bestellung","028-2835064-5410762","12-ShoesOrganizer-2P","LOFERMA Unterbett Aufbewahrungsbox - Platz für 16 Paar Schuhe und 4 Paar Stiefel, stabile Box mit starkem Reißverschluss und Griffen, idealer Underb","1","amazon.de","Amazon","Achim","Niedersachsen","28832","","11,76","2,23","0","0","0","0","0","0","0","0","-4,76","0","0","9,23"
"02.10.2025 05:11:41 UTC","25667450722","Servicegebühr","","","Werbekosten","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-279,22","0","-279,22"
"02.10.2025 13:34:48 UTC","25667450722","Versand durch Amazon Lagergebühr","xp9c5kU083","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-16,82","-16,82"
"02.10.2025 18:18:31 UTC","25667450722","Anpassung","","12-BartenderKit-8P-MaBlk","Versand durch Amazon Erstattung für Lagerbestand - Im Lager beschädigt","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","4,20","4,20"
"02.10.2025 19:07:11 UTC","25667450722","Bestellung","304-7708943-7879504","12-BicycleCoverXXL-Green","YardStash Fahrradgarage für [3 Fahrräder] - Fahrradabdeckung wasserdicht zum Schutz vor Wind und Wetter - Reißfeste Fahrradschutzhülle mit Reflekt","1","amazon.de","Amazon","Nürnberg","Bayern","90408","MarketplaceFacilitator","16,80","3,19","0","0","0","0","0","0","-3,19","-3,00","-4,56","0","0","9,24"
"02.10.2025 20:18:41 UTC","25667450722","Bestellung","306-5822260-4357920","12-BicycleCoverXXL-Green","YardStash Fahrradgarage für [3 Fahrräder] - Fahrradabdeckung wasserdicht zum Schutz vor Wind und Wetter - Reißfeste Fahrradschutzhülle mit Reflekt","1","amazon.de","Amazon","Vilnius","Vilniaus apskritis","","MarketplaceFacilitator","16,80","3,53","5,16","1,08","0","0","-5,16","-1,08","-3,53","-3,00","-4,56","0","0","9,24"
"02.10.2025 20:22:31 UTC","25667450722","Versand durch Amazon Lagergebühr","xp955nH445","","Versand durch Amazon Gebühr für Entsorgung","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-14,59","-14,59"
"02.10.2025 20:40:05 UTC","25667450722","Bestellung","028-3442565-7275547","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Düsseldorf","","40595","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","-2,85","-5,01","0","0","8,10"
"02.10.2025 20:58:44 UTC","25667450722","Bestellung","028-1048154-2797109","12-StorageSet-Grey","LOFERMA Aufbewahrungsbehälter 6er Set - Gestepptes Geschirr- und Gläser-Aufbewahrung mit 48 Filzschützern, ideal für Weihnachten und saisonale Auf","1","amazon.de","Amazon","Lippstadt","","59555","MarketplaceFacilitator","31,08","5,91","0","0","0","0","0","0","-5,91","-5,55","-5,69","0","0","19,84"
