"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.09.2025 22:22:02 UTC","25618870032","Erstattung","302-9509057-7449969","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Frankfurt am Main","Hessen","65931","MarketplaceFacilitator","-33,61","-6,38","0","0","0","0","0","0","6,38","0","0","0","0","-33,61"
"01.10.2025 15:39:04 UTC","25618870032","Erstattung","306-3097589-6171517","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Horn-Bad Meinberg","","32805","MarketplaceFacilitator","-33,61","-6,38","0","0","0","0","0","0","6,38","0","0","0","0","-33,61"
"02.10.2025 05:06:05 UTC","25618870032","Servicegebühr","","","Werbekosten","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-142,74","0","-142,74"
"02.10.2025 21:47:43 UTC","25618870032","Bestellung","303-6656326-7811512","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Maasdorf","Sachsen-Anhalt","06388","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","-6,00","-5,25","0","0","22,36"
"03.10.2025 13:30:03 UTC","25618870032","Bestellung","304-0216581-9884364","JSG-HS","Stahlschrank 180x80x40 cm mit 2 Türen abschließbar - Metall Aktenschrank, Werkzeugschrank für Büro, Garage, Fitnessstudio (Schwarz)","1","amazon.de","Amazon","Herbrechtingen","","89542","MarketplaceFacilitator","134,99","25,65","0","0","0","0","0","0","-25,65","0","-47,98","0","0","87,01"
"03.10.2025 14:12:10 UTC","25618870032","Bestellung","305-5019822-3045109","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Gaißau","","6974","MarketplaceFacilitator","33,61","6,72","0","0","0","0","0","0","-6,72","-6,00","-5,25","0","0","22,36"
"03.10.2025 16:07:43 UTC","25618870032","Bestellung","306-4885916-0809164","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Hattingen","Nordrhein-Westfalen","45525","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","-6,00","-5,25","0","0","22,36"
"03.10.2025 16:29:01 UTC","25618870032","Bestellung","306-2805875-0893946","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Geilenkirchen","","52511","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","-6,00","-5,25","0","0","22,36"
"03.10.2025 23:46:01 UTC","25618870032","Bestellung","302-3400925-9030761","JSG-HUI","Stahlschrank 180x80x40 cm mit 2 Türen abschließbar - Metall Aktenschrank, Werkzeugschrank für Büro, Garage, Fitnessstudio (Grau)","1","amazon.de","Amazon","Weiden i.d.OPf.","Bayern","92637","MarketplaceFacilitator","159,66","30,33","0","0","0","0","0","0","-30,33","-28,50","-47,98","0","0","83,18"
"04.10.2025 09:15:48 UTC","25618870032","Erstattung","028-2544652-6717901","LYYFD-GM","Medokare Dusche Hocker mit gepolstertem Sitz - Dusche Sitz für Senioren mit Tasche, Dusche Bench Bad Stuhl, Handicap Dusche sitzen für Erwachsene (W","1","amazon.de","Amazon","Eppelheim","","69214","MarketplaceFacilitator","-33,61","-6,38","0","0","0","0","0","0","6,38","0","0","0","0","-33,61"
