"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"30.06.2025 22:00:24 UTC","25109978962","Bestellung","302-3211703-5376319","12-SeatCushion-Black","LOFERMA Orthopädisches Sitzkissen mit Rückenlehne - Ergonomisches Stuhlkissen für Bürostuhl, Rollstuhl & Auto | Ideal für Esstisch, Gartenstühle","1","amazon.de","Amazon","Bad Düben","","04838","MarketplaceFacilitator","33,61","6,38","0","0","0","0","0","0","-6,38","0","-5,81","0","0","27,80"
"30.06.2025 22:16:10 UTC","25109978962","Bestellung","304-6793534-3000355","12-GftSet-8s2gRwc","Whiskey Geschenkset mit 2X 300ml Gläsern, 8 Granit Whisky Steinen & rustikaler Holzkiste - Elegantes Whisky Accessoire für Bourbon, Scotch, Rum Män","1","amazon.de","Amazon","Gießen","Hessen","35394","MarketplaceFacilitator","21,84","4,15","0","0","0","0","0","0","-4,15","0","-4,94","0","0","16,90"
"30.06.2025 22:16:40 UTC","25109978962","Bestellung","303-6083530-9660301","12-BicycleCoverXL-Green","YardStash Fahrradgarage für [1 Fahrrad] - Fahrradabdeckung wasserdicht zum Schutz vor Wind und Wetter - Reißfeste Fahrradschutzhülle mit Reflektore","1","amazon.de","Amazon","Graz","Steiermark","8010","MarketplaceFacilitator","12,60","2,52","0","0","0","0","0","0","-2,52","0","-4,14","0","0","8,46"
"30.06.2025 22:39:08 UTC","25109978962","Bestellung","028-0866091-0301949","12-SpongeHolder","LOFERMA Schwammhalter für Küchenspüle - Rustikale Keramik in Weiß | Praktisch & dekorativ | Ideal für Landhausküchen & Moderne Einrichtungen","1","amazon.de","Amazon","Oelde","Nordrhein-Westfalen","59302","","5,87","1,12","0","0","0","0","0","0","0","0","-2,99","0","0","4,00"
"30.06.2025 22:39:46 UTC","25109978962","Bestellung","028-3383771-3001157","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Gladbeck","Nordrhein-Westfalen","45966","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","0","-5,01","0","0","10,95"
"30.06.2025 22:54:32 UTC","25109978962","Bestellung","303-7929796-9193123","12-CargoNet-Blue-36x48","Cargo-Netz für Auto - 90x120 cm, Robustes Bungee-Netz mit 12 Haken & Clips | Inkl. Aufbewahrungstasche | Ideal für kleine & große Lasten (Blau)","1","amazon.de","Amazon","Oeversee","","24988","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","0","-4,23","0","0","8,37"
"30.06.2025 22:58:32 UTC","25109978962","Bestellung","305-6044422-3531513","12-BicycleCoverXL-Green","YardStash Fahrradgarage für [1 Fahrrad] - Fahrradabdeckung wasserdicht zum Schutz vor Wind und Wetter - Reißfeste Fahrradschutzhülle mit Reflektore","1","amazon.de","Amazon","Eching","Bayern","85386","MarketplaceFacilitator","12,60","2,39","0","0","0","0","0","0","-2,39","0","-4,14","0","0","8,46"
"30.06.2025 23:06:00 UTC","25109978962","Bestellung","305-6923169-6002711","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Karlsruhe","","76133","MarketplaceFacilitator","15,96","3,03","0","0","0","0","0","0","-3,03","0","-5,01","0","0","10,95"
"30.06.2025 23:07:45 UTC","25109978962","Erstattung","305-6923169-6002711","12-BakingPan-18x13","Backblech mit Kühlrost - 46x33 cm Aluminium-Backblech & Edelstahl-Rost | Ideal für Kekse, Brot & mehr","1","amazon.de","Amazon","Karlsruhe","","76133","MarketplaceFacilitator","-15,96","-3,03","0","0","0","0","0","0","3,03","0","0","0","0","-15,96"
"30.06.2025 23:08:24 UTC","25109978962","Bestellung","305-1263732-4560348","12-BicycleCoverXXL-Green","YardStash Fahrradgarage für [3 Fahrräder] - Fahrradabdeckung wasserdicht zum Schutz vor Wind und Wetter - Reißfeste Fahrradschutzhülle mit Reflekt","1","amazon.de","Amazon","Norderstedt","Schleswig-Holstein","22851","MarketplaceFacilitator","16,80","3,19","0","0","0","0","0","0","-3,19","0","-4,56","0","0","12,24"
